Location,Rainfall,WindGustDir,WindDir9am,WindDir3pm,WindSpeed9am,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp3pm,RainToday,RainTomorrow
Darwin,0.0,ESE,ESE,ESE,20.0,1013.9,1010.5,5.0,4.0,30.6,No,No
Darwin,0.0,E,E,E,30.0,1014.2,1011.1,2.0,2.0,30.5,No,No
Darwin,0.0,E,E,E,28.0,1015.0,1010.9,1.0,1.0,31.2,No,No
Darwin,0.0,E,E,NE,20.0,1014.8,1011.2,0.0,1.0,31.8,No,No
Darwin,0.0,E,SW,ESE,13.0,1014.2,1010.4,1.0,1.0,32.0,No,No
Darwin,0.0,ESE,ESE,ENE,22.0,1014.4,1011.1,6.0,7.0,31.1,No,No
Darwin,0.0,ESE,SE,S,20.0,1014.3,1010.3,7.0,7.0,30.5,No,No
Darwin,0.0,SE,SSE,WNW,24.0,1014.5,1010.4,3.0,2.0,31.3,No,No
Darwin,0.0,E,SE,ENE,22.0,1013.4,1009.7,2.0,7.0,32.3,No,No
Darwin,0.0,E,E,E,33.0,1013.6,1009.5,7.0,4.0,32.9,No,No
Darwin,0.0,E,ESE,E,26.0,1012.9,1009.2,6.0,3.0,33.6,No,No
Darwin,0.0,E,ESE,ESE,22.0,1014.5,1010.5,7.0,2.0,33.4,No,No
Darwin,0.0,E,ESE,ENE,22.0,1015.0,1010.8,5.0,3.0,32.8,No,No
Darwin,0.0,ENE,ESE,NE,24.0,1014.2,1010.3,3.0,1.0,33.5,No,No
Darwin,0.0,ESE,E,WNW,17.0,1013.9,1009.6,4.0,2.0,32.1,No,No
Darwin,0.0,NNW,SSE,NNW,13.0,1014.0,1011.2,5.0,7.0,31.5,No,No
Darwin,0.0,E,SE,NW,11.0,1014.9,1010.9,3.0,3.0,30.7,No,No
Darwin,0.0,E,ESE,E,28.0,1015.0,1011.2,5.0,7.0,33.0,No,No
Darwin,0.0,ESE,SE,SE,24.0,1017.1,1011.8,6.0,6.0,30.5,No,No
Darwin,0.0,ESE,SE,SE,26.0,1015.2,1011.0,6.0,7.0,29.9,No,No
Darwin,0.0,SE,SE,ESE,19.0,1014.1,1010.5,7.0,4.0,29.3,No,No
Darwin,0.0,ESE,SE,SSW,22.0,1014.9,1010.8,4.0,1.0,30.9,No,No
Darwin,0.0,ESE,SE,S,20.0,1015.6,1011.2,3.0,7.0,31.4,No,No
Darwin,0.0,ESE,SE,NW,20.0,1015.5,1011.0,2.0,7.0,31.5,No,No
Darwin,0.0,E,SE,NNW,15.0,1013.0,1009.6,5.0,6.0,30.6,No,No
Darwin,0.0,N,SE,NNW,11.0,1012.2,1009.8,7.0,3.0,29.9,No,No
Darwin,0.0,ESE,SE,ESE,19.0,1013.9,1011.2,1.0,1.0,33.2,No,No
Darwin,0.0,E,SE,SE,24.0,1015.9,1011.6,1.0,0.0,31.8,No,No
Darwin,0.0,ESE,ESE,SSE,24.0,1016.8,1012.4,0.0,1.0,30.7,No,No
Darwin,0.0,N,SE,NW,20.0,1014.7,1010.7,6.0,1.0,28.9,No,No
Darwin,0.0,NNW,S,NNW,7.0,1014.0,1010.8,1.0,1.0,28.7,No,No
Darwin,0.0,NNW,SSW,NNW,6.0,1014.3,1011.2,1.0,1.0,29.0,No,No
Darwin,0.0,ESE,NE,NNW,17.0,1013.9,1010.2,2.0,0.0,30.6,No,No
Darwin,0.0,NNE,SE,NNE,11.0,1012.2,1008.8,1.0,2.0,32.7,No,No
Darwin,0.0,NW,S,NW,13.0,1013.4,1009.7,7.0,2.0,30.7,No,No
Darwin,0.0,N,ESE,NNW,11.0,1013.3,1009.8,1.0,6.0,30.6,No,No
Darwin,0.0,N,SW,N,6.0,1012.3,1008.9,1.0,4.0,30.8,No,No
Darwin,0.0,NE,NNE,NE,4.0,1011.8,1008.9,1.0,1.0,31.8,No,No
Darwin,0.0,E,ENE,ENE,15.0,1012.6,1008.8,3.0,6.0,31.1,No,No
Darwin,0.0,ENE,E,NE,26.0,1013.7,1009.3,2.0,1.0,32.2,No,No
Darwin,0.0,WNW,E,W,20.0,1014.0,1010.5,3.0,2.0,31.8,No,No
Darwin,0.0,WNW,S,WNW,9.0,1013.6,1009.9,1.0,1.0,31.0,No,No
Darwin,0.0,NW,SSW,WNW,6.0,1012.6,1009.4,4.0,1.0,30.9,No,No
Darwin,0.0,E,N,E,9.0,1013.0,1010.7,4.0,6.0,29.2,No,No
Darwin,0.0,N,E,N,22.0,1014.7,1011.0,4.0,1.0,31.6,No,No
Darwin,0.0,ESE,E,NW,17.0,1015.8,1011.6,1.0,0.0,33.4,No,No
Darwin,0.0,E,ESE,NNW,28.0,1014.0,1010.2,1.0,0.0,32.3,No,No
Darwin,0.0,E,SE,NW,19.0,1013.4,1009.6,1.0,1.0,31.4,No,No
Darwin,0.0,ENE,E,NNE,17.0,1013.6,1009.9,1.0,1.0,33.1,No,No
Darwin,0.0,ENE,E,NNE,13.0,1013.1,1009.1,5.0,1.0,33.1,No,No
Darwin,0.0,N,ENE,N,19.0,1011.8,1007.6,7.0,7.0,31.6,No,Yes
Darwin,6.8,SSW,E,S,2.0,1012.3,1009.6,7.0,8.0,25.2,Yes,Yes
Darwin,3.4,ENE,E,N,17.0,1013.9,1010.2,7.0,7.0,29.7,Yes,No
Darwin,0.0,NE,ESE,NE,11.0,1013.1,1008.5,5.0,4.0,32.7,No,No
Darwin,0.0,E,E,NE,30.0,1012.7,1009.0,7.0,7.0,32.5,No,No
Darwin,0.0,ESE,ESE,NNE,17.0,1014.0,1010.4,6.0,6.0,33.0,No,No
Darwin,0.0,NE,ENE,NE,9.0,1013.8,1009.8,6.0,7.0,32.8,No,No
Darwin,0.0,N,E,NNW,15.0,1013.4,1009.3,7.0,7.0,30.9,No,No
Darwin,0.0,ENE,NNE,NE,13.0,1012.8,1008.9,7.0,4.0,33.2,No,No
Darwin,0.0,NNW,S,NW,7.0,1014.0,1010.1,3.0,6.0,31.1,No,No
Darwin,0.0,NNE,NE,NE,24.0,1012.7,1008.7,5.0,3.0,32.9,No,No
Darwin,0.0,NNE,S,NNW,15.0,1012.2,1009.6,7.0,8.0,31.5,No,No
Darwin,0.0,NE,SSE,NE,7.0,1012.9,1008.8,7.0,3.0,33.4,No,No
Darwin,0.0,N,NE,NNE,20.0,1012.6,1009.2,6.0,6.0,32.4,No,No
Darwin,0.0,N,ENE,N,15.0,1012.4,1009.0,2.0,1.0,31.9,No,No
Darwin,0.0,NW,ENE,WNW,7.0,1012.0,1007.4,2.0,1.0,31.8,No,No
Darwin,0.0,ESE,NE,WNW,11.0,1011.2,1007.2,7.0,6.0,33.6,No,Yes
Darwin,11.8,ESE,SE,ENE,30.0,1013.5,1009.6,7.0,7.0,32.1,Yes,No
Darwin,0.0,ESE,ESE,NNW,33.0,1013.9,1009.3,1.0,1.0,31.9,No,No
Darwin,0.0,ESE,SSE,N,11.0,1012.4,1008.1,1.0,3.0,32.6,No,Yes
Darwin,10.4,ESE,SSE,W,9.0,1012.1,1008.7,8.0,7.0,29.6,Yes,Yes
Darwin,5.0,SE,SE,NNE,11.0,1012.9,1008.7,7.0,7.0,33.7,Yes,No
Darwin,0.0,N,E,NNW,11.0,1013.2,1009.9,7.0,7.0,33.1,No,No
Darwin,0.0,NW,E,NNW,11.0,1012.8,1009.0,2.0,1.0,31.7,No,No
Darwin,0.0,NNW,SE,NNW,6.0,1012.4,1008.0,2.0,7.0,31.0,No,No
Darwin,0.0,NW,SSE,NNW,7.0,1011.8,1007.4,3.0,5.0,31.8,No,No
Darwin,0.2,E,SE,NNW,9.0,1011.3,1007.2,7.0,6.0,31.9,No,Yes
Darwin,2.8,E,SSE,NNW,9.0,1011.2,1006.8,4.0,3.0,32.9,Yes,Yes
Darwin,7.0,E,E,NNE,17.0,1011.2,1007.0,5.0,3.0,33.7,Yes,No
Darwin,0.0,NNE,E,NNE,20.0,1011.7,1007.2,1.0,4.0,34.3,No,No
Darwin,0.0,NNE,E,NNE,17.0,1012.3,1007.2,2.0,5.0,33.6,No,No
Darwin,0.0,NE,E,NNE,15.0,1011.5,1006.7,3.0,1.0,33.3,No,No
Darwin,0.0,SW,ENE,NNW,15.0,1011.1,1007.0,2.0,7.0,33.9,No,No
Darwin,0.0,E,S,SSE,4.0,1010.4,1007.8,4.0,6.0,28.0,No,Yes
Darwin,4.2,ENE,ESE,NE,15.0,1010.9,1008.2,7.0,7.0,27.7,Yes,Yes
Darwin,8.2,ENE,SSE,SW,15.0,1011.3,1007.6,7.0,7.0,27.7,Yes,Yes
Darwin,4.8,ENE,SSE,NNE,15.0,1010.7,1007.3,7.0,8.0,30.9,Yes,Yes
Darwin,7.6,ESE,SE,N,15.0,1010.1,1007.2,7.0,7.0,29.9,Yes,Yes
Darwin,34.6,ESE,E,NNE,9.0,1011.8,1008.8,7.0,6.0,30.9,Yes,No
Darwin,0.8,NE,ENE,NNE,13.0,1012.4,1007.9,7.0,7.0,31.0,No,Yes
Darwin,8.0,NNW,ESE,NNW,13.0,1012.0,1008.3,7.0,7.0,28.6,Yes,No
Darwin,0.0,WNW,S,W,13.0,1010.1,1006.1,6.0,2.0,31.8,No,No
Darwin,0.6,WNW,NNW,WNW,6.0,1009.7,1005.9,6.0,6.0,31.2,No,Yes
Darwin,18.2,E,ESE,NNW,13.0,1010.0,1007.3,7.0,8.0,25.3,Yes,Yes
Darwin,12.0,E,ESE,E,19.0,1012.2,1008.9,7.0,5.0,30.7,Yes,No
Darwin,0.0,ESE,E,ENE,31.0,1012.5,1009.1,6.0,7.0,32.9,No,No
Darwin,0.0,ESE,ENE,NNW,17.0,1012.1,1008.8,1.0,1.0,33.0,No,No
Darwin,0.0,E,E,NNE,22.0,1011.8,1006.8,2.0,7.0,33.9,No,Yes
Darwin,11.8,N,E,NNW,20.0,1011.3,1008.5,7.0,7.0,27.6,Yes,No
Darwin,0.6,E,E,ENE,15.0,1011.5,1007.8,2.0,4.0,33.4,No,No
Darwin,0.0,N,ENE,NNE,19.0,1011.4,1007.8,2.0,3.0,34.1,No,No
Darwin,0.0,WNW,SE,N,7.0,1011.0,1007.5,2.0,3.0,33.1,No,No
Darwin,0.2,N,NE,N,11.0,1011.9,1008.1,7.0,6.0,32.5,No,No
Darwin,0.0,NNW,NE,NNW,9.0,1011.1,1007.6,5.0,7.0,32.7,No,No
Darwin,0.0,SSW,NNE,NNW,7.0,1011.0,1006.7,6.0,7.0,32.3,No,Yes
Darwin,2.0,NNW,E,NW,11.0,1010.5,1006.4,7.0,7.0,32.2,Yes,Yes
Darwin,3.4,NW,NNW,S,11.0,1010.8,1007.3,7.0,7.0,30.9,Yes,Yes
Darwin,4.0,ENE,SSE,SSE,7.0,1010.2,1006.2,7.0,7.0,26.2,Yes,Yes
Darwin,29.8,SE,ESE,ESE,17.0,1010.9,1006.9,7.0,6.0,31.1,Yes,No
Darwin,0.2,NE,ESE,NNE,22.0,1010.0,1005.6,7.0,7.0,30.0,No,Yes
Darwin,14.2,E,SSE,SE,15.0,1011.7,1009.1,7.0,7.0,24.4,Yes,Yes
Darwin,2.6,SE,SE,ESE,24.0,1013.1,1009.4,7.0,7.0,30.7,Yes,No
Darwin,0.0,ESE,ESE,SSE,15.0,1011.9,1007.7,1.0,4.0,32.9,No,No
Darwin,0.0,NNW,SE,NW,4.0,1010.4,1007.2,6.0,7.0,29.4,No,No
Darwin,0.0,W,SE,WSW,7.0,1011.3,1007.8,2.0,7.0,28.9,No,No
Darwin,0.0,WNW,NNE,NW,11.0,1011.6,1008.0,4.0,3.0,32.4,No,No
Darwin,0.0,NNE,NW,WNW,6.0,1011.8,1008.5,2.0,1.0,33.3,No,No
Darwin,0.0,NW,NW,NW,9.0,1013.2,1010.2,4.0,2.0,32.7,No,No
Darwin,0.0,W,ENE,NNW,11.0,1012.8,1008.5,4.0,5.0,29.0,No,Yes
Darwin,8.4,WNW,SSE,WNW,7.0,1011.6,1007.2,5.0,4.0,31.9,Yes,No
Darwin,0.0,WNW,NNW,WNW,17.0,1009.9,1006.5,4.0,2.0,32.9,No,No
Darwin,0.4,NW,W,NW,17.0,1010.0,1007.7,6.0,2.0,32.5,No,No
Darwin,0.0,NE,SSW,WNW,13.0,1012.2,1008.4,6.0,5.0,32.7,No,Yes
Darwin,15.4,WNW,SSE,WNW,2.0,1011.2,1007.0,3.0,5.0,32.3,Yes,Yes
Darwin,3.4,ESE,ENE,WNW,9.0,1009.1,1006.2,7.0,6.0,31.8,Yes,Yes
Darwin,12.2,S,SSE,WSW,7.0,1009.3,1007.6,7.0,8.0,24.6,Yes,Yes
Darwin,56.0,SSE,S,WNW,7.0,1010.1,1006.4,7.0,7.0,32.8,Yes,Yes
Darwin,21.8,ESE,E,WNW,15.0,1009.6,1006.0,8.0,7.0,32.3,Yes,No
Darwin,0.0,ENE,NE,NW,33.0,1010.0,1005.4,6.0,7.0,32.3,No,No
Darwin,0.0,N,SW,N,4.0,1009.2,1005.5,7.0,7.0,31.8,No,No
Darwin,0.0,N,E,NNE,6.0,1008.5,1005.5,7.0,7.0,27.4,No,Yes
Darwin,6.6,SSW,N,WNW,6.0,1009.5,1005.5,5.0,6.0,32.8,Yes,No
Darwin,0.0,NW,SSE,NNW,9.0,1009.6,1006.3,7.0,4.0,33.7,No,No
Darwin,0.0,ESE,NNW,NW,9.0,1009.0,1005.9,4.0,7.0,28.3,No,Yes
Darwin,1.8,NW,ESE,WNW,6.0,1008.6,1004.7,7.0,7.0,33.2,Yes,No
Darwin,0.0,WNW,NNW,SW,9.0,1008.5,1004.9,5.0,7.0,31.2,No,Yes
Darwin,7.6,N,E,N,2.0,1008.5,1005.9,7.0,7.0,30.4,Yes,No
Darwin,0.0,SW,ESE,SE,11.0,1007.7,1005.9,7.0,7.0,25.0,No,Yes
Darwin,57.6,E,E,NE,19.0,1006.6,1003.0,5.0,6.0,33.1,Yes,No
Darwin,0.0,S,ENE,ENE,30.0,1006.5,1002.8,7.0,7.0,31.7,No,Yes
Darwin,16.4,ENE,ENE,NNE,19.0,1007.1,1004.6,6.0,6.0,30.8,Yes,No
Darwin,0.4,ENE,N,E,13.0,1007.8,1003.7,7.0,3.0,34.5,No,No
Darwin,0.0,NW,W,WNW,11.0,1006.7,1002.8,4.0,3.0,33.7,No,No
Darwin,0.0,SSE,SSW,WNW,13.0,1006.3,1003.0,4.0,2.0,33.0,No,No
Darwin,0.0,,WSW,WNW,17.0,1006.1,1002.4,7.0,5.0,32.7,No,Yes
Darwin,11.8,W,WSW,W,7.0,1006.2,1002.5,1.0,6.0,32.4,Yes,Yes
Darwin,10.6,NNW,ESE,NNW,11.0,1006.8,1003.4,7.0,7.0,33.3,Yes,Yes
Darwin,2.4,E,E,NNW,9.0,1008.1,1005.9,6.0,6.0,25.2,Yes,Yes
Darwin,5.4,ENE,N,ESE,11.0,1008.0,1006.2,5.0,7.0,26.3,Yes,Yes
Darwin,21.4,SSW,SE,WNW,9.0,1007.7,1004.8,7.0,7.0,30.0,Yes,Yes
Darwin,40.6,SSW,N,WSW,4.0,1008.0,1005.8,7.0,7.0,27.3,Yes,Yes
Darwin,18.2,W,SW,SW,15.0,1009.3,1005.7,7.0,7.0,31.4,Yes,Yes
Darwin,3.0,W,SSE,WSW,6.0,1008.0,1004.9,7.0,7.0,25.6,Yes,Yes
Darwin,39.6,NE,E,WNW,6.0,1007.3,1003.6,7.0,7.0,30.5,Yes,Yes
Darwin,6.6,NNW,ENE,NNW,9.0,1005.5,1002.3,7.0,6.0,31.9,Yes,Yes
Darwin,5.2,N,NW,N,15.0,1005.8,1004.1,8.0,7.0,29.5,Yes,No
Darwin,0.2,SW,NNW,SW,17.0,1007.5,1006.2,6.0,8.0,25.7,No,Yes
Darwin,7.2,N,NE,NNW,6.0,1008.9,1005.2,8.0,7.0,30.7,Yes,Yes
Darwin,11.2,W,WSW,WSW,13.0,1008.2,1004.4,7.0,7.0,32.0,Yes,Yes
Darwin,2.8,WSW,S,NNW,11.0,1005.3,1002.1,7.0,7.0,30.0,Yes,No
Darwin,0.0,NNE,ESE,NE,11.0,1003.2,1000.2,7.0,6.0,29.5,No,Yes
Darwin,6.2,NNE,E,NE,15.0,1004.8,1003.8,6.0,8.0,28.3,Yes,Yes
Darwin,18.4,E,SE,ENE,15.0,1004.8,1002.1,7.0,7.0,30.0,Yes,Yes
Darwin,2.8,ENE,WNW,WNW,20.0,1003.1,999.8,7.0,7.0,30.1,Yes,Yes
Darwin,37.0,NW,SE,WNW,9.0,1003.0,1000.1,7.0,7.0,29.5,Yes,Yes
Darwin,55.2,WNW,N,WNW,4.0,1003.1,1001.3,7.0,7.0,26.5,Yes,Yes
Darwin,33.4,WNW,,W,0.0,1003.7,1002.0,7.0,8.0,28.0,Yes,Yes
Darwin,16.4,WSW,WSW,WNW,15.0,1005.9,1002.9,7.0,7.0,30.0,Yes,Yes
Darwin,18.0,SSW,W,N,9.0,1006.5,1003.9,7.0,7.0,29.6,Yes,No
Darwin,0.0,NNW,N,NNW,19.0,1007.3,1005.3,7.0,7.0,30.7,No,No
Darwin,0.0,N,SSE,N,11.0,1007.6,1005.6,7.0,7.0,23.5,No,Yes
Darwin,29.4,NW,E,WNW,9.0,1008.6,1004.8,7.0,7.0,30.2,Yes,No
Darwin,0.0,ESE,S,E,11.0,1006.7,1005.4,6.0,8.0,24.3,No,Yes
Darwin,39.2,NNW,NW,NW,19.0,1007.3,1004.5,6.0,7.0,31.6,Yes,No
Darwin,0.2,NW,NW,NW,17.0,1006.8,1004.0,7.0,2.0,31.9,No,Yes
Darwin,1.6,NW,NNW,SW,6.0,1007.3,1005.5,7.0,8.0,24.8,Yes,Yes
Darwin,25.4,NW,WSW,NW,11.0,1005.6,1003.3,8.0,7.0,27.2,Yes,Yes
Darwin,40.2,WNW,WNW,NW,19.0,1004.2,1002.3,8.0,8.0,28.4,Yes,Yes
Darwin,5.2,W,WNW,WNW,30.0,1004.9,1002.5,7.0,7.0,30.7,Yes,Yes
Darwin,13.8,W,W,WNW,17.0,1002.7,1000.1,8.0,8.0,28.3,Yes,Yes
Darwin,78.4,W,ENE,NNW,11.0,1001.6,997.8,7.0,8.0,26.4,Yes,Yes
Darwin,44.6,WNW,NW,WNW,39.0,1000.7,998.9,8.0,7.0,30.4,Yes,Yes
Darwin,13.4,W,W,W,24.0,1004.4,1002.1,7.0,6.0,30.5,Yes,Yes
Darwin,3.8,WNW,WNW,W,30.0,1005.5,1002.8,7.0,7.0,30.2,Yes,Yes
Darwin,24.8,WSW,W,WSW,13.0,1004.7,1001.6,7.0,7.0,27.2,Yes,Yes
Darwin,64.8,SW,S,WSW,13.0,1005.0,1002.3,8.0,8.0,26.9,Yes,Yes
Darwin,3.4,SW,WNW,W,26.0,1006.2,1004.2,6.0,7.0,29.4,Yes,Yes
Darwin,25.8,W,W,W,13.0,1006.5,1003.9,8.0,8.0,27.0,Yes,Yes
Darwin,14.4,NW,NW,W,24.0,1005.9,1003.5,8.0,7.0,30.3,Yes,Yes
Darwin,7.2,WNW,NW,WNW,19.0,1006.0,1003.9,7.0,7.0,29.9,Yes,Yes
Darwin,9.0,NW,NNW,NNW,11.0,1006.9,1004.9,8.0,8.0,27.1,Yes,Yes
Darwin,39.8,W,W,NW,15.0,1007.3,1005.5,7.0,8.0,28.1,Yes,Yes
Darwin,39.6,W,WNW,NW,17.0,1006.3,1003.8,7.0,7.0,28.7,Yes,Yes
Darwin,37.6,WNW,N,WNW,19.0,1005.7,1004.7,8.0,8.0,24.6,Yes,Yes
Darwin,22.8,N,W,NNW,4.0,1008.7,1006.4,8.0,7.0,30.0,Yes,Yes
Darwin,25.0,WSW,E,SW,7.0,1011.2,1008.9,7.0,7.0,30.6,Yes,No
Darwin,0.0,SE,SW,WNW,24.0,1009.4,1005.1,4.0,3.0,34.0,No,Yes
Darwin,4.4,NNE,N,NNE,9.0,1007.6,1005.1,6.0,6.0,32.1,Yes,No
Darwin,0.0,NNW,S,NNW,9.0,1009.1,1005.9,1.0,3.0,31.9,No,No
Darwin,0.0,WNW,WNW,NW,13.0,1008.0,1005.0,4.0,6.0,31.9,No,Yes
Darwin,13.4,NE,ESE,NNW,13.0,1007.6,1003.7,7.0,7.0,31.3,Yes,No
Darwin,0.0,WNW,E,NW,6.0,1007.6,1004.6,6.0,2.0,32.1,No,Yes
Darwin,2.8,WNW,WNW,W,9.0,1008.5,1004.7,5.0,6.0,32.4,Yes,No
Darwin,0.0,WNW,SW,WNW,17.0,1006.7,1003.4,7.0,7.0,32.1,No,No
Darwin,0.6,W,W,WNW,17.0,1007.0,1003.8,7.0,7.0,32.1,No,No
Darwin,0.0,WNW,WNW,WNW,20.0,1006.8,1003.8,8.0,7.0,31.9,No,Yes
Darwin,2.8,NNW,NNW,NNW,20.0,1007.2,1006.1,7.0,8.0,25.4,Yes,Yes
Darwin,21.8,NNW,ENE,N,7.0,1008.5,1005.2,7.0,7.0,30.7,Yes,Yes
Darwin,13.0,NE,ENE,NE,17.0,1008.1,1005.0,7.0,7.0,27.6,Yes,Yes
Darwin,3.8,NE,ESE,NNE,13.0,1009.2,1006.3,6.0,7.0,32.1,Yes,No
Darwin,0.0,E,ESE,E,4.0,1009.3,1006.2,5.0,7.0,25.1,No,Yes
Darwin,49.4,NE,S,NE,7.0,1009.5,1005.8,7.0,7.0,26.0,Yes,Yes
Darwin,36.8,NNW,SE,NNW,13.0,1007.7,1004.2,7.0,7.0,30.2,Yes,Yes
Darwin,8.6,WNW,SSE,WNW,6.0,1007.5,1004.0,6.0,6.0,30.9,Yes,Yes
Darwin,25.4,NW,S,WNW,7.0,1006.7,1005.0,8.0,8.0,24.5,Yes,Yes
Darwin,132.6,N,WNW,NNW,50.0,1006.4,1002.1,8.0,8.0,23.4,Yes,Yes
Darwin,367.6,WSW,SSE,WSW,20.0,996.3,996.0,8.0,8.0,23.5,Yes,Yes
Darwin,184.6,WSW,WSW,WSW,31.0,1002.1,999.7,8.0,7.0,27.1,Yes,Yes
Darwin,40.0,W,W,WNW,13.0,1003.9,1002.4,8.0,8.0,26.4,Yes,Yes
Darwin,88.6,NNW,WNW,W,33.0,1005.8,1004.6,8.0,8.0,25.3,Yes,Yes
Darwin,5.2,NNW,NNW,NNW,19.0,1008.7,1007.3,7.0,8.0,30.0,Yes,No
Darwin,0.0,N,N,WNW,11.0,1009.4,1005.8,7.0,4.0,32.4,No,No
Darwin,0.4,SW,W,SSW,15.0,1008.5,1006.0,7.0,7.0,27.6,No,No
Darwin,0.4,W,SW,SSW,19.0,1006.7,1002.7,7.0,7.0,25.8,No,Yes
Darwin,19.4,NW,,NW,0.0,1004.1,1000.1,7.0,7.0,28.3,Yes,Yes
Darwin,7.8,NW,WNW,WNW,17.0,1002.4,1000.4,8.0,7.0,29.5,Yes,Yes
Darwin,29.6,NW,N,WNW,20.0,1004.0,1001.2,8.0,7.0,30.5,Yes,Yes
Darwin,60.4,NW,NNW,WNW,17.0,1004.0,1002.1,7.0,7.0,30.9,Yes,Yes
Darwin,8.6,NW,NNW,NW,19.0,1006.3,1003.5,7.0,7.0,31.4,Yes,No
Darwin,0.0,NNW,NNW,W,22.0,1006.4,1004.1,5.0,6.0,31.2,No,Yes
Darwin,1.6,WNW,NNW,WNW,15.0,1007.1,1004.3,6.0,5.0,30.7,Yes,No
Darwin,0.4,WNW,WNW,WNW,22.0,1006.6,1004.5,7.0,7.0,29.5,No,Yes
Darwin,15.4,NW,W,WSW,20.0,1008.3,1005.5,7.0,7.0,28.2,Yes,No
Darwin,0.4,SW,NNW,W,13.0,1009.1,1006.9,7.0,7.0,26.0,No,No
Darwin,1.0,WNW,SW,WNW,17.0,1009.6,1006.3,7.0,7.0,29.6,No,Yes
Darwin,4.4,NW,WNW,WNW,20.0,1009.0,1005.9,7.0,7.0,28.9,Yes,Yes
Darwin,7.2,W,W,W,17.0,1008.8,1006.4,7.0,8.0,25.8,Yes,Yes
Darwin,24.2,NNW,WSW,WNW,19.0,1010.1,1006.1,8.0,8.0,28.5,Yes,Yes
Darwin,7.8,WNW,WNW,WNW,26.0,1007.4,1004.6,6.0,7.0,29.5,Yes,Yes
Darwin,4.2,WNW,WNW,WNW,31.0,1005.9,1003.4,7.0,7.0,27.4,Yes,Yes
Darwin,14.6,WNW,NW,NW,30.0,1005.3,1003.5,7.0,7.0,29.8,Yes,Yes
Darwin,8.6,NW,NW,NW,26.0,1006.8,1003.8,7.0,7.0,31.0,Yes,Yes
Darwin,19.6,NW,N,NW,28.0,1008.2,1004.9,6.0,4.0,31.0,Yes,Yes
Darwin,12.6,WSW,N,NW,13.0,1008.8,1006.0,7.0,7.0,28.4,Yes,Yes
Darwin,1.2,NW,N,WNW,19.0,1008.9,1006.0,6.0,7.0,31.0,Yes,No
Darwin,0.0,W,S,WNW,7.0,1010.2,1006.9,5.0,7.0,29.9,No,No
Darwin,0.0,NW,ESE,NW,7.0,1009.6,1005.8,7.0,7.0,29.1,No,No
Darwin,0.8,N,ESE,N,11.0,1008.9,1006.2,7.0,8.0,27.2,No,Yes
Darwin,1.6,NW,NE,NW,13.0,1008.0,1004.4,6.0,5.0,31.5,Yes,Yes
Darwin,1.4,NNW,N,WNW,13.0,1007.6,1004.9,6.0,7.0,31.6,Yes,Yes
Darwin,2.2,,W,NW,7.0,1007.8,1005.2,7.0,7.0,30.9,Yes,Yes
Darwin,4.0,WNW,NNW,WNW,2.0,1007.4,1004.1,7.0,7.0,30.2,Yes,No
Darwin,0.2,ESE,SE,N,15.0,1008.0,1004.3,7.0,7.0,29.4,No,Yes
Darwin,8.0,ENE,SE,NE,17.0,1008.6,1005.1,7.0,7.0,32.2,Yes,Yes
Darwin,7.8,ESE,SSE,ENE,13.0,1008.3,1005.4,7.0,7.0,31.9,Yes,Yes
Darwin,1.6,E,SE,ENE,22.0,1006.9,1004.2,6.0,7.0,28.3,Yes,Yes
Darwin,11.2,ESE,S,ESE,13.0,1007.1,1003.6,7.0,7.0,31.4,Yes,Yes
Darwin,50.0,SE,SE,S,24.0,1006.4,1003.0,7.0,7.0,29.2,Yes,Yes
Darwin,4.8,SE,SSE,ESE,17.0,1005.8,1002.1,7.0,8.0,29.7,Yes,Yes
Darwin,14.8,S,SE,S,24.0,1004.8,1001.5,8.0,8.0,25.3,Yes,No
Darwin,0.0,N,SE,WNW,9.0,1010.9,1007.5,2.0,4.0,30.6,No,No
Darwin,0.0,NE,ESE,NNW,19.0,1010.2,1006.8,3.0,7.0,29.5,No,No
Darwin,0.0,ENE,SE,NW,9.0,1010.3,1007.6,3.0,5.0,30.9,No,No
Darwin,0.0,E,E,E,11.0,1011.8,1009.2,6.0,6.0,32.4,No,No
Darwin,0.0,SE,SE,SSE,24.0,1013.0,1009.7,7.0,5.0,30.5,No,No
Darwin,0.0,E,E,ESE,20.0,1012.6,1009.0,2.0,5.0,30.5,No,No
Darwin,0.0,NNW,E,WSW,13.0,1012.2,1008.9,6.0,5.0,30.4,No,No
Darwin,0.0,WSW,SE,NW,9.0,1012.5,1009.2,5.0,7.0,29.1,No,No
Darwin,0.0,N,ENE,NNE,7.0,1013.0,1010.3,7.0,6.0,30.8,No,No
Darwin,0.6,E,ESE,SE,30.0,1014.7,1011.3,2.0,1.0,30.7,No,No
Darwin,0.0,ESE,SE,SE,22.0,1015.7,1012.1,4.0,7.0,27.4,No,No
Darwin,0.0,ESE,SE,E,28.0,1015.7,1012.2,7.0,3.0,27.5,No,No
Darwin,0.0,ESE,SE,E,17.0,1015.4,1010.6,3.0,5.0,27.7,No,No
Darwin,0.0,ESE,ESE,E,24.0,1014.9,1010.9,6.0,5.0,29.5,No,No
Darwin,0.0,E,E,SE,26.0,1015.6,1012.6,4.0,4.0,30.0,No,No
