Question;Charts
Both Alcalinity of ash and Ash variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both Malic acid and Ash variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both Alcohol and Ash variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both OD280-OD315 of diluted wines and Malic acid variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both Hue and Malic acid variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both Color intensity and Malic acid variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both Proanthocyanins and Malic acid variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both Nonflavanoid phenols and Malic acid variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both Flavanoids and Malic acid variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both Total phenols and Malic acid variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both Alcalinity of ash and Malic acid variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both Ash and Malic acid variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both Alcohol and Malic acid variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both OD280-OD315 of diluted wines and Alcohol variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both Hue and Alcohol variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both Color intensity and Alcohol variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both Proanthocyanins and Alcohol variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both Nonflavanoid phenols and Alcohol variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both Flavanoids and Alcohol variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both Total phenols and Alcohol variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both Alcalinity of ash and Alcohol variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both Ash and Alcohol variables could be used to derive a new variable using a concept hierarchy.;[Description]
Both Malic acid and Alcohol variables could be used to derive a new variable using a concept hierarchy.;[Description]
The generation of a new feature through the conjunction of variables, would require some domain knowledge.;[Description]
Considering the common semantics for Hue and OD280-OD315 of diluted wines variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for Color intensity and OD280-OD315 of diluted wines variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for Proanthocyanins and OD280-OD315 of diluted wines variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for Nonflavanoid phenols and OD280-OD315 of diluted wines variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for Flavanoids and OD280-OD315 of diluted wines variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for Total phenols and OD280-OD315 of diluted wines variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for Alcalinity of ash and OD280-OD315 of diluted wines variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for Ash and OD280-OD315 of diluted wines variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for Malic acid and OD280-OD315 of diluted wines variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for Alcohol and OD280-OD315 of diluted wines variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for OD280-OD315 of diluted wines and Hue variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for Color intensity and Hue variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for Proanthocyanins and Hue variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for Nonflavanoid phenols and Hue variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for Flavanoids and Hue variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for Total phenols and Hue variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for Alcalinity of ash and Hue variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for Ash and Hue variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for Malic acid and Hue variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for Alcohol and Hue variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for OD280-OD315 of diluted wines and Color intensity variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for Hue and Color intensity variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for Proanthocyanins and Color intensity variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for Nonflavanoid phenols and Color intensity variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for Flavanoids and Color intensity variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for Total phenols and Color intensity variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for Alcalinity of ash and Color intensity variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for Ash and Color intensity variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for Malic acid and Color intensity variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for Alcohol and Color intensity variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for OD280-OD315 of diluted wines and Proanthocyanins variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for Hue and Proanthocyanins variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for Color intensity and Proanthocyanins variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for Nonflavanoid phenols and Proanthocyanins variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for Flavanoids and Proanthocyanins variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for Total phenols and Proanthocyanins variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for Alcalinity of ash and Proanthocyanins variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for Ash and Proanthocyanins variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for Malic acid and Proanthocyanins variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for Alcohol and Proanthocyanins variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for OD280-OD315 of diluted wines and Nonflavanoid phenols variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for Hue and Nonflavanoid phenols variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for Color intensity and Nonflavanoid phenols variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for Proanthocyanins and Nonflavanoid phenols variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for Flavanoids and Nonflavanoid phenols variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for Total phenols and Nonflavanoid phenols variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for Alcalinity of ash and Nonflavanoid phenols variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for Ash and Nonflavanoid phenols variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for Malic acid and Nonflavanoid phenols variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for Alcohol and Nonflavanoid phenols variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for OD280-OD315 of diluted wines and Flavanoids variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for Hue and Flavanoids variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for Color intensity and Flavanoids variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for Proanthocyanins and Flavanoids variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for Nonflavanoid phenols and Flavanoids variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for Total phenols and Flavanoids variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for Alcalinity of ash and Flavanoids variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for Ash and Flavanoids variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for Malic acid and Flavanoids variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for Alcohol and Flavanoids variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for OD280-OD315 of diluted wines and Total phenols variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for Hue and Total phenols variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for Color intensity and Total phenols variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for Proanthocyanins and Total phenols variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for Nonflavanoid phenols and Total phenols variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for Flavanoids and Total phenols variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for Alcalinity of ash and Total phenols variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for Ash and Total phenols variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for Malic acid and Total phenols variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for Alcohol and Total phenols variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for OD280-OD315 of diluted wines and Alcalinity of ash variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for Hue and Alcalinity of ash variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for Color intensity and Alcalinity of ash variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for Proanthocyanins and Alcalinity of ash variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for Nonflavanoid phenols and Alcalinity of ash variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for Flavanoids and Alcalinity of ash variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for Total phenols and Alcalinity of ash variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for Ash and Alcalinity of ash variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for Malic acid and Alcalinity of ash variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for Alcohol and Alcalinity of ash variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for OD280-OD315 of diluted wines and Ash variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for Hue and Ash variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for Color intensity and Ash variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for Proanthocyanins and Ash variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for Nonflavanoid phenols and Ash variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for Flavanoids and Ash variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for Total phenols and Ash variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for Alcalinity of ash and Ash variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for Malic acid and Ash variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for Alcohol and Ash variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for OD280-OD315 of diluted wines and Malic acid variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for Hue and Malic acid variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for Color intensity and Malic acid variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for Proanthocyanins and Malic acid variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for Nonflavanoid phenols and Malic acid variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for Flavanoids and Malic acid variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for Total phenols and Malic acid variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for Alcalinity of ash and Malic acid variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for Ash and Malic acid variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for Alcohol and Malic acid variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for OD280-OD315 of diluted wines and Alcohol variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for Hue and Alcohol variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for Color intensity and Alcohol variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for Proanthocyanins and Alcohol variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for Nonflavanoid phenols and Alcohol variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for Flavanoids and Alcohol variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for Total phenols and Alcohol variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for Alcalinity of ash and Alcohol variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for Ash and Alcohol variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for Malic acid and Alcohol variables, dummification if applied would increase the risk of facing the curse of dimensionality.;[Description,All_Histograms]
Considering the common semantics for OD280-OD315 of diluted wines variable, dummification would be the most adequate encoding.;[Description,All_Histograms]
Considering the common semantics for Hue variable, dummification would be the most adequate encoding.;[Description,All_Histograms]
Considering the common semantics for Color intensity variable, dummification would be the most adequate encoding.;[Description,All_Histograms]
Considering the common semantics for Proanthocyanins variable, dummification would be the most adequate encoding.;[Description,All_Histograms]
Considering the common semantics for Nonflavanoid phenols variable, dummification would be the most adequate encoding.;[Description,All_Histograms]
Considering the common semantics for Flavanoids variable, dummification would be the most adequate encoding.;[Description,All_Histograms]
Considering the common semantics for Total phenols variable, dummification would be the most adequate encoding.;[Description,All_Histograms]
Considering the common semantics for Alcalinity of ash variable, dummification would be the most adequate encoding.;[Description,All_Histograms]
Considering the common semantics for Ash variable, dummification would be the most adequate encoding.;[Description,All_Histograms]
Considering the common semantics for Malic acid variable, dummification would be the most adequate encoding.;[Description,All_Histograms]
Considering the common semantics for Alcohol variable, dummification would be the most adequate encoding.;[Description,All_Histograms]
The variable OD280-OD315 of diluted wines can be coded as ordinal without losing information.;[All_Histograms]
The variable Hue can be coded as ordinal without losing information.;[All_Histograms]
The variable Color intensity can be coded as ordinal without losing information.;[All_Histograms]
The variable Proanthocyanins can be coded as ordinal without losing information.;[All_Histograms]
The variable Nonflavanoid phenols can be coded as ordinal without losing information.;[All_Histograms]
The variable Flavanoids can be coded as ordinal without losing information.;[All_Histograms]
The variable Total phenols can be coded as ordinal without losing information.;[All_Histograms]
The variable Alcalinity of ash can be coded as ordinal without losing information.;[All_Histograms]
The variable Ash can be coded as ordinal without losing information.;[All_Histograms]
The variable Malic acid can be coded as ordinal without losing information.;[All_Histograms]
The variable Alcohol can be coded as ordinal without losing information.;[All_Histograms]
Discarding variables Hue and OD280-OD315 of diluted wines would be better than discarding all the records with missing values for those variables.;[Missing values]
Discarding variables Color intensity and OD280-OD315 of diluted wines would be better than discarding all the records with missing values for those variables.;[Missing values]
Discarding variables Proanthocyanins and OD280-OD315 of diluted wines would be better than discarding all the records with missing values for those variables.;[Missing values]
Discarding variables Nonflavanoid phenols and OD280-OD315 of diluted wines would be better than discarding all the records with missing values for those variables.;[Missing values]
Discarding variables Flavanoids and OD280-OD315 of diluted wines would be better than discarding all the records with missing values for those variables.;[Missing values]
Discarding variables Total phenols and OD280-OD315 of diluted wines would be better than discarding all the records with missing values for those variables.;[Missing values]
Discarding variables Alcalinity of ash and OD280-OD315 of diluted wines would be better than discarding all the records with missing values for those variables.;[Missing values]
Discarding variables Ash and OD280-OD315 of diluted wines would be better than discarding all the records with missing values for those variables.;[Missing values]
Discarding variables Malic acid and OD280-OD315 of diluted wines would be better than discarding all the records with missing values for those variables.;[Missing values]
Discarding variables Alcohol and OD280-OD315 of diluted wines would be better than discarding all the records with missing values for those variables.;[Missing values]
Discarding variables OD280-OD315 of diluted wines and Hue would be better than discarding all the records with missing values for those variables.;[Missing values]
Discarding variables Color intensity and Hue would be better than discarding all the records with missing values for those variables.;[Missing values]
Discarding variables Proanthocyanins and Hue would be better than discarding all the records with missing values for those variables.;[Missing values]
Discarding variables Nonflavanoid phenols and Hue would be better than discarding all the records with missing values for those variables.;[Missing values]
Discarding variables Flavanoids and Hue would be better than discarding all the records with missing values for those variables.;[Missing values]
Discarding variables Total phenols and Hue would be better than discarding all the records with missing values for those variables.;[Missing values]
Discarding variables Alcalinity of ash and Hue would be better than discarding all the records with missing values for those variables.;[Missing values]
Discarding variables Ash and Hue would be better than discarding all the records with missing values for those variables.;[Missing values]
Discarding variables Malic acid and Hue would be better than discarding all the records with missing values for those variables.;[Missing values]
Discarding variables Alcohol and Hue would be better than discarding all the records with missing values for those variables.;[Missing values]
Discarding variables OD280-OD315 of diluted wines and Color intensity would be better than discarding all the records with missing values for those variables.;[Missing values]
Discarding variables Hue and Color intensity would be better than discarding all the records with missing values for those variables.;[Missing values]
Discarding variables Proanthocyanins and Color intensity would be better than discarding all the records with missing values for those variables.;[Missing values]
Discarding variables Nonflavanoid phenols and Color intensity would be better than discarding all the records with missing values for those variables.;[Missing values]
Discarding variables Flavanoids and Color intensity would be better than discarding all the records with missing values for those variables.;[Missing values]
Discarding variables Total phenols and Color intensity would be better than discarding all the records with missing values for those variables.;[Missing values]
Discarding variables Alcalinity of ash and Color intensity would be better than discarding all the records with missing values for those variables.;[Missing values]
Discarding variables Ash and Color intensity would be better than discarding all the records with missing values for those variables.;[Missing values]
Discarding variables Malic acid and Color intensity would be better than discarding all the records with missing values for those variables.;[Missing values]
Discarding variables Alcohol and Color intensity would be better than discarding all the records with missing values for those variables.;[Missing values]
Discarding variables OD280-OD315 of diluted wines and Proanthocyanins would be better than discarding all the records with missing values for those variables.;[Missing values]
Discarding variables Hue and Proanthocyanins would be better than discarding all the records with missing values for those variables.;[Missing values]
Discarding variables Color intensity and Proanthocyanins would be better than discarding all the records with missing values for those variables.;[Missing values]
Discarding variables Nonflavanoid phenols and Proanthocyanins would be better than discarding all the records with missing values for those variables.;[Missing values]
Discarding variables Flavanoids and Proanthocyanins would be better than discarding all the records with missing values for those variables.;[Missing values]
Discarding variables Total phenols and Proanthocyanins would be better than discarding all the records with missing values for those variables.;[Missing values]
Discarding variables Alcalinity of ash and Proanthocyanins would be better than discarding all the records with missing values for those variables.;[Missing values]
Discarding variables Ash and Proanthocyanins would be better than discarding all the records with missing values for those variables.;[Missing values]
Discarding variables Malic acid and Proanthocyanins would be better than discarding all the records with missing values for those variables.;[Missing values]
Discarding variables Alcohol and Proanthocyanins would be better than discarding all the records with missing values for those variables.;[Missing values]
Discarding variables OD280-OD315 of diluted wines and Nonflavanoid phenols would be better than discarding all the records with missing values for those variables.;[Missing values]
Discarding variables Hue and Nonflavanoid phenols would be better than discarding all the records with missing values for those variables.;[Missing values]
Discarding variables Color intensity and Nonflavanoid phenols would be better than discarding all the records with missing values for those variables.;[Missing values]
Discarding variables Proanthocyanins and Nonflavanoid phenols would be better than discarding all the records with missing values for those variables.;[Missing values]
Discarding variables Flavanoids and Nonflavanoid phenols would be better than discarding all the records with missing values for those variables.;[Missing values]
Discarding variables Total phenols and Nonflavanoid phenols would be better than discarding all the records with missing values for those variables.;[Missing values]
Discarding variables Alcalinity of ash and Nonflavanoid phenols would be better than discarding all the records with missing values for those variables.;[Missing values]
Discarding variables Ash and Nonflavanoid phenols would be better than discarding all the records with missing values for those variables.;[Missing values]
Discarding variables Malic acid and Nonflavanoid phenols would be better than discarding all the records with missing values for those variables.;[Missing values]
Discarding variables Alcohol and Nonflavanoid phenols would be better than discarding all the records with missing values for those variables.;[Missing values]
Discarding variables OD280-OD315 of diluted wines and Flavanoids would be better than discarding all the records with missing values for those variables.;[Missing values]
Discarding variables Hue and Flavanoids would be better than discarding all the records with missing values for those variables.;[Missing values]
Discarding variables Color intensity and Flavanoids would be better than discarding all the records with missing values for those variables.;[Missing values]
Discarding variables Proanthocyanins and Flavanoids would be better than discarding all the records with missing values for those variables.;[Missing values]
Discarding variables Nonflavanoid phenols and Flavanoids would be better than discarding all the records with missing values for those variables.;[Missing values]
Discarding variables Total phenols and Flavanoids would be better than discarding all the records with missing values for those variables.;[Missing values]
Discarding variables Alcalinity of ash and Flavanoids would be better than discarding all the records with missing values for those variables.;[Missing values]
Discarding variables Ash and Flavanoids would be better than discarding all the records with missing values for those variables.;[Missing values]
Discarding variables Malic acid and Flavanoids would be better than discarding all the records with missing values for those variables.;[Missing values]
Discarding variables Alcohol and Flavanoids would be better than discarding all the records with missing values for those variables.;[Missing values]
Discarding variables OD280-OD315 of diluted wines and Total phenols would be better than discarding all the records with missing values for those variables.;[Missing values]
Discarding variables Hue and Total phenols would be better than discarding all the records with missing values for those variables.;[Missing values]
Discarding variables Color intensity and Total phenols would be better than discarding all the records with missing values for those variables.;[Missing values]
Discarding variables Proanthocyanins and Total phenols would be better than discarding all the records with missing values for those variables.;[Missing values]
Discarding variables Nonflavanoid phenols and Total phenols would be better than discarding all the records with missing values for those variables.;[Missing values]
Discarding variables Flavanoids and Total phenols would be better than discarding all the records with missing values for those variables.;[Missing values]
Discarding variables Alcalinity of ash and Total phenols would be better than discarding all the records with missing values for those variables.;[Missing values]
Discarding variables Ash and Total phenols would be better than discarding all the records with missing values for those variables.;[Missing values]
Discarding variables Malic acid and Total phenols would be better than discarding all the records with missing values for those variables.;[Missing values]
Discarding variables Alcohol and Total phenols would be better than discarding all the records with missing values for those variables.;[Missing values]
Discarding variables OD280-OD315 of diluted wines and Alcalinity of ash would be better than discarding all the records with missing values for those variables.;[Missing values]
Discarding variables Hue and Alcalinity of ash would be better than discarding all the records with missing values for those variables.;[Missing values]
Discarding variables Color intensity and Alcalinity of ash would be better than discarding all the records with missing values for those variables.;[Missing values]
Discarding variables Proanthocyanins and Alcalinity of ash would be better than discarding all the records with missing values for those variables.;[Missing values]
Discarding variables Nonflavanoid phenols and Alcalinity of ash would be better than discarding all the records with missing values for those variables.;[Missing values]
Discarding variables Flavanoids and Alcalinity of ash would be better than discarding all the records with missing values for those variables.;[Missing values]
Discarding variables Total phenols and Alcalinity of ash would be better than discarding all the records with missing values for those variables.;[Missing values]
Discarding variables Ash and Alcalinity of ash would be better than discarding all the records with missing values for those variables.;[Missing values]
Discarding variables Malic acid and Alcalinity of ash would be better than discarding all the records with missing values for those variables.;[Missing values]
Discarding variables Alcohol and Alcalinity of ash would be better than discarding all the records with missing values for those variables.;[Missing values]
Discarding variables OD280-OD315 of diluted wines and Ash would be better than discarding all the records with missing values for those variables.;[Missing values]
Discarding variables Hue and Ash would be better than discarding all the records with missing values for those variables.;[Missing values]
Discarding variables Color intensity and Ash would be better than discarding all the records with missing values for those variables.;[Missing values]
Discarding variables Proanthocyanins and Ash would be better than discarding all the records with missing values for those variables.;[Missing values]
Discarding variables Nonflavanoid phenols and Ash would be better than discarding all the records with missing values for those variables.;[Missing values]
Discarding variables Flavanoids and Ash would be better than discarding all the records with missing values for those variables.;[Missing values]
Discarding variables Total phenols and Ash would be better than discarding all the records with missing values for those variables.;[Missing values]
Discarding variables Alcalinity of ash and Ash would be better than discarding all the records with missing values for those variables.;[Missing values]
Discarding variables Malic acid and Ash would be better than discarding all the records with missing values for those variables.;[Missing values]
Discarding variables Alcohol and Ash would be better than discarding all the records with missing values for those variables.;[Missing values]
Discarding variables OD280-OD315 of diluted wines and Malic acid would be better than discarding all the records with missing values for those variables.;[Missing values]
Discarding variables Hue and Malic acid would be better than discarding all the records with missing values for those variables.;[Missing values]
Discarding variables Color intensity and Malic acid would be better than discarding all the records with missing values for those variables.;[Missing values]
Discarding variables Proanthocyanins and Malic acid would be better than discarding all the records with missing values for those variables.;[Missing values]
Discarding variables Nonflavanoid phenols and Malic acid would be better than discarding all the records with missing values for those variables.;[Missing values]
Discarding variables Flavanoids and Malic acid would be better than discarding all the records with missing values for those variables.;[Missing values]
Discarding variables Total phenols and Malic acid would be better than discarding all the records with missing values for those variables.;[Missing values]
Discarding variables Alcalinity of ash and Malic acid would be better than discarding all the records with missing values for those variables.;[Missing values]
Discarding variables Ash and Malic acid would be better than discarding all the records with missing values for those variables.;[Missing values]
Discarding variables Alcohol and Malic acid would be better than discarding all the records with missing values for those variables.;[Missing values]
Discarding variables OD280-OD315 of diluted wines and Alcohol would be better than discarding all the records with missing values for those variables.;[Missing values]
Discarding variables Hue and Alcohol would be better than discarding all the records with missing values for those variables.;[Missing values]
Discarding variables Color intensity and Alcohol would be better than discarding all the records with missing values for those variables.;[Missing values]
Discarding variables Proanthocyanins and Alcohol would be better than discarding all the records with missing values for those variables.;[Missing values]
Discarding variables Nonflavanoid phenols and Alcohol would be better than discarding all the records with missing values for those variables.;[Missing values]
