Id,Chart,Question,Answer
1330,weatherAUS_class_histogram.png,Balancing this dataset would be mandatory to improve the results.,T
1331,weatherAUS_nr_records_nr_variables.png,"Given the number of records and that some variables are numeric, we might be facing the curse of dimensionality.",F
1332,weatherAUS_nr_records_nr_variables.png,We face the curse of dimensionality when training a classifier with this dataset.,F
1333,weatherAUS_histograms_numeric.png,All variables should be dealt with as date.,F
1334,weatherAUS_histograms_numeric.png,The variable Rainfall can be seen as ordinal.,F
1335,weatherAUS_histograms_numeric.png,The variable Pressure3pm can be seen as ordinal without losing information.,F
1336,weatherAUS_histograms_numeric.png,Variable Cloud3pm is balanced.,F
1337,weatherAUS_histograms_numeric.png,"It is clear that variable Pressure9am shows some outliers, but we can’t be sure of the same for variable Rainfall.",F
1338,weatherAUS_histograms_numeric.png,Outliers seem to be a problem in the dataset.,F
1339,weatherAUS_histograms_numeric.png,Variable Pressure9am shows some outlier values.,F
1340,weatherAUS_histograms_numeric.png,Variable Cloud3pm doesn’t have any outliers.,T
1341,weatherAUS_histograms_numeric.png,Variable Pressure9am presents some outliers.,F
1342,weatherAUS_histograms_numeric.png,At least 85% of the variables present outliers.,F
1343,weatherAUS_histograms_numeric.png,The histograms presented show a large number of outliers for most of the numeric variables.,F
1344,weatherAUS_histograms_numeric.png,The existence of outliers is one of the problems to tackle in this dataset.,F
1345,weatherAUS_histograms_numeric.png,"Considering the common semantics for Pressure3pm and Rainfall variables, dummification if applied would increase the risk of facing the curse of dimensionality.",T
1346,weatherAUS_histograms_numeric.png,"Considering the common semantics for Rainfall variable, dummification would be the most adequate encoding.",F
1347,weatherAUS_histograms_numeric.png,The variable Cloud9am can be coded as ordinal without losing information.,T
1348,weatherAUS_histograms_numeric.png,Feature generation based on variable Temp3pm seems to be promising.,F
1349,weatherAUS_histograms_numeric.png,"Feature generation based on the use of variable Cloud9am wouldn’t be useful, but the use of Rainfall seems to be promising.",F
1350,weatherAUS_histograms_numeric.png,"Given the usual semantics of WindSpeed9am variable, dummification would have been a better codification.",F
1351,weatherAUS_histograms_numeric.png,"Not knowing the semantics of Rainfall variable, dummification could have been a more adequate codification.",F
1352,car_insurance_decision_tree.png,"The variable displacement discriminates between the target values, as shown in the decision tree.",F
1353,car_insurance_decision_tree.png,Variable displacement is one of the most relevant variables.,T
1354,car_insurance_decision_tree.png,"A smaller tree would be delivered if we would apply post-pruning, accepting an accuracy reduction of 6%.",T
1355,car_insurance_decision_tree.png,"As reported in the tree, the number of False Positive is smaller than the number of False Negatives, consider 1 as the positive class and 0 as the negative class.",T
1356,car_insurance_decision_tree.png,"The specificity for the presented tree is higher than 60%, consider 1 as the positive class and 0 as the negative class.",T
1357,car_insurance_decision_tree.png,"The number of True Positives is higher than the number of False Negatives for the presented tree, consider 1 as the positive class and 0 as the negative class.",F
1358,car_insurance_decision_tree.png,"The number of True Negatives is lower than the number of True Positives for the presented tree, consider 1 as the positive class and 0 as the negative class.",F
1359,car_insurance_decision_tree.png,"The number of True Positives is lower than the number of False Positives for the presented tree, consider 1 as the positive class and 0 as the negative class.",F
1360,car_insurance_decision_tree.png,"Considering that A=True<=>[displacement <= 1196.5] and B=True<=>[height <= 1519.0], it is possible to state that KNN algorithm classifies (A,B) as 0 for any k ≤ 2141.",T
1361,car_insurance_decision_tree.png,"Considering that A=True<=>[displacement <= 1196.5] and B=True<=>[height <= 1519.0], the Decision Tree presented classifies (not A, B) as 1.",F
1362,car_insurance_decision_tree.png,"Considering that A=True<=>[displacement <= 1196.5] and B=True<=>[height <= 1519.0], it is possible to state that KNN algorithm classifies (not A, B) as 1 for any k ≤ 686.",F
1363,car_insurance_overfitting_mlp.png,We are able to identify the existence of overfitting for MLP models trained longer than 300 episodes.,F
1364,car_insurance_overfitting_gb.png,We are able to identify the existence of overfitting for gradient boosting models with more than 1002 estimators.,T
1365,car_insurance_overfitting_rf.png,"Results for Random Forests identified as 2, may be explained by its estimators being in underfitting.",F
1366,car_insurance_overfitting_rf.png,The random forests results shown can be explained by the lack of diversity resulting from the number of features considered.,F
1367,car_insurance_overfitting_rf.png,We are able to identify the existence of overfitting for random forest models with more than 1502 estimators.,F
1368,car_insurance_overfitting_knn.png,KNN is in overfitting for k larger than 5.,F
1369,car_insurance_overfitting_knn.png,KNN with 11 neighbour is in overfitting.,F
1370,car_insurance_overfitting_knn.png,KNN with less than 7 neighbours is in overfitting.,F
1371,car_insurance_overfitting_knn.png,We are able to identify the existence of overfitting for KNN models with less than 4 neighbors.,T
1372,car_insurance_overfitting_decision_tree.png,"According to the decision tree overfitting chart, the tree with 16 nodes of depth is in overfitting.",T
1373,car_insurance_overfitting_decision_tree.png,The chart reporting the accuracy for different trees shows that the model enters in overfitting for models with depth higher than 6.,T
1374,car_insurance_overfitting_decision_tree.png,The decision tree is in overfitting for depths above 9.,T
1375,car_insurance_overfitting_decision_tree.png,We are able to identify the existence of overfitting for decision tree models with more than 4 nodes of depth.,F
1376,car_insurance_overfitting_dt_acc_rec.png,The difference between recall and accuracy becomes smaller with the depth due to the overfitting phenomenon.,F
1377,car_insurance_pca.png,The first 4 principal components are enough for explaining half the data variance.,T
1378,car_insurance_pca.png,Using the first 6 principal components would imply an error between 5 and 25%.,F
1379,car_insurance_correlation_heatmap.png,The intrinsic dimensionality of this dataset is 6.,T
1380,car_insurance_correlation_heatmap.png,One of the variables age_of_car or airbags can be discarded without losing information.,F
1381,car_insurance_correlation_heatmap.png,The variable length can be discarded without risking losing information.,T
1382,car_insurance_correlation_heatmap.png,"Variables age_of_car and policy_tenure are redundant, but we can’t say the same for the pair height and length.",F
1383,car_insurance_correlation_heatmap.png,Variables age_of_car and gross_weight are redundant.,F
1384,car_insurance_correlation_heatmap.png,"Considering that the target variable is displacement we can say that from the correlation analysis alone, it is clear that there are relevant variables.",T
1385,car_insurance_correlation_heatmap.png,Considering that the target variable is length we can say that variable height seems to be relevant for the majority of mining tasks.,F
1386,car_insurance_correlation_heatmap.png,Considering that the target variable is length we can say that variables gross_weight and width seem to be useful for classification tasks.,T
1387,car_insurance_correlation_heatmap.png,"Applying a non-supervised feature selection based on the redundancy, would not increase the performance of the generality of the training algorithms in this dataset.",F
1388,car_insurance_correlation_heatmap.png,Removing variable length might improve the training of decision trees .,T
1389,car_insurance_correlation_heatmap.png,There is evidence in favour for sequential backward selection to select variable length previously than variable gross_weight.,T
1390,car_insurance_boxplots.png,Variable height is balanced.,F
1391,car_insurance_boxplots.png,Those boxplots show that the data is not normalized.,T
1392,car_insurance_boxplots.png,"It is clear that variable displacement shows some outliers, but we can’t be sure of the same for variable policy_tenure.",F
1393,car_insurance_boxplots.png,Outliers seem to be a problem in the dataset.,F
1394,car_insurance_boxplots.png,Variable airbags shows some outlier values.,F
1395,car_insurance_boxplots.png,Variable width doesn’t have any outliers.,T
1396,car_insurance_boxplots.png,Variable length presents some outliers.,F
1397,car_insurance_boxplots.png,At least 50% of the variables present outliers.,F
1398,car_insurance_boxplots.png,The histograms presented show a large number of outliers for most of the numeric variables.,F
1399,car_insurance_boxplots.png,The existence of outliers is one of the problems to tackle in this dataset.,T
1400,car_insurance_boxplots.png,"A scaling transformation is mandatory, in order to improve the Naive Bayes performance in this dataset.",F
1401,car_insurance_boxplots.png,"Multiplying ratio and Boolean variables by 100, and variables with a range between 0 and 10 by 10, would have an impact similar to other scaling transformations.",F
1402,car_insurance_boxplots.png,Normalization of this dataset could not have impact on a KNN classifier.,F
1403,car_insurance_boxplots.png,Scaling this dataset would be mandatory to improve the results with distance-based methods.,T
1404,car_insurance_histograms_symbolic.png,All variables should be dealt with as symbolic.,T
1405,car_insurance_histograms_symbolic.png,The variable segment can be seen as ordinal.,T
1406,car_insurance_histograms_symbolic.png,The variable is_esc can be seen as ordinal without losing information.,T
1407,car_insurance_histograms_symbolic.png,"Considering the common semantics for segment and area_cluster variables, dummification if applied would increase the risk of facing the curse of dimensionality.",T
1408,car_insurance_histograms_symbolic.png,"Considering the common semantics for max_torque variable, dummification would be the most adequate encoding.",F
1409,car_insurance_histograms_symbolic.png,The variable max_torque can be coded as ordinal without losing information.,T
1410,car_insurance_histograms_symbolic.png,Feature generation based on variable area_cluster seems to be promising.,F
1411,car_insurance_histograms_symbolic.png,"Feature generation based on the use of variable steering_type wouldn’t be useful, but the use of area_cluster seems to be promising.",F
1412,car_insurance_histograms_symbolic.png,"Given the usual semantics of model variable, dummification would have been a better codification.",T
1413,car_insurance_histograms_symbolic.png,"Not knowing the semantics of is_esc variable, dummification could have been a more adequate codification.",T
1414,car_insurance_class_histogram.png,Balancing this dataset would be mandatory to improve the results.,T
1415,car_insurance_nr_records_nr_variables.png,"Given the number of records and that some variables are symbolic, we might be facing the curse of dimensionality.",F
1416,car_insurance_nr_records_nr_variables.png,We face the curse of dimensionality when training a classifier with this dataset.,F
1417,car_insurance_histograms_numeric.png,All variables should be dealt with as numeric.,F
1418,car_insurance_histograms_numeric.png,The variable age_of_car can be seen as ordinal.,F
1419,car_insurance_histograms_numeric.png,The variable height can be seen as ordinal without losing information.,F
1420,car_insurance_histograms_numeric.png,Variable displacement is balanced.,F
1421,car_insurance_histograms_numeric.png,"It is clear that variable displacement shows some outliers, but we can’t be sure of the same for variable age_of_car.",F
1422,car_insurance_histograms_numeric.png,Outliers seem to be a problem in the dataset.,F
1423,car_insurance_histograms_numeric.png,Variable displacement shows some outlier values.,F
1424,car_insurance_histograms_numeric.png,Variable width doesn’t have any outliers.,T
1425,car_insurance_histograms_numeric.png,Variable height presents some outliers.,T
1426,car_insurance_histograms_numeric.png,At least 60% of the variables present outliers.,F
1427,car_insurance_histograms_numeric.png,The histograms presented show a large number of outliers for most of the numeric variables.,F
1428,car_insurance_histograms_numeric.png,The existence of outliers is one of the problems to tackle in this dataset.,T
1429,car_insurance_histograms_numeric.png,"Considering the common semantics for displacement and policy_tenure variables, dummification if applied would increase the risk of facing the curse of dimensionality.",T
1430,car_insurance_histograms_numeric.png,"Considering the common semantics for length variable, dummification would be the most adequate encoding.",F
1431,car_insurance_histograms_numeric.png,The variable age_of_car can be coded as ordinal without losing information.,F
1432,car_insurance_histograms_numeric.png,Feature generation based on variable height seems to be promising.,F
1433,car_insurance_histograms_numeric.png,"Feature generation based on the use of variable age_of_car wouldn’t be useful, but the use of policy_tenure seems to be promising.",F
1434,car_insurance_histograms_numeric.png,"Given the usual semantics of age_of_policyholder variable, dummification would have been a better codification.",F
1435,car_insurance_histograms_numeric.png,"Not knowing the semantics of displacement variable, dummification could have been a more adequate codification.",T
1436,heart_decision_tree.png,"The variable slope discriminates between the target values, as shown in the decision tree.",T
1437,heart_decision_tree.png,Variable slope is one of the most relevant variables.,T
1438,heart_decision_tree.png,"A smaller tree would be delivered if we would apply post-pruning, accepting an accuracy reduction of 5%.",T
1439,heart_decision_tree.png,"As reported in the tree, the number of False Positive is smaller than the number of False Negatives, consider 1 as the positive class and 0 as the negative class.",T
1440,heart_decision_tree.png,"The specificity for the presented tree is lower than 75%, consider 1 as the positive class and 0 as the negative class.",T
1441,heart_decision_tree.png,"The number of True Negatives is higher than the number of False Positives for the presented tree, consider 1 as the positive class and 0 as the negative class.",T
1442,heart_decision_tree.png,"The number of False Positives is lower than the number of True Negatives for the presented tree, consider 1 as the positive class and 0 as the negative class.",T
1443,heart_decision_tree.png,"The precision for the presented tree is lower than its specificity, consider 1 as the positive class and 0 as the negative class.",F
1444,heart_decision_tree.png,"Considering that A=True<=>[slope <= 1.5] and B=True<=>[restecg <= 0.5], the Decision Tree presented classifies (not A, B) as 1.",T
1445,heart_decision_tree.png,"Considering that A=True<=>[slope <= 1.5] and B=True<=>[restecg <= 0.5], it is possible to state that Naive Bayes algorithm classifies (not A, B), as 0.",F
1446,heart_overfitting_mlp.png,We are able to identify the existence of overfitting for MLP models trained longer than 700 episodes.,F
1447,heart_overfitting_gb.png,We are able to identify the existence of overfitting for gradient boosting models with more than 1002 estimators.,F
1448,heart_overfitting_rf.png,"Results for Random Forests identified as 10, may be explained by its estimators being in overfitting.",F
1449,heart_overfitting_rf.png,The random forests results shown can be explained by the lack of diversity resulting from the number of features considered.,F
1450,heart_overfitting_rf.png,We are able to identify the existence of overfitting for random forest models with more than 1502 estimators.,F
1451,heart_overfitting_knn.png,KNN is in overfitting for k less than 17.,F
1452,heart_overfitting_knn.png,KNN with 11 neighbour is in overfitting.,F
1453,heart_overfitting_knn.png,KNN with more than 7 neighbours is in overfitting.,F
1454,heart_overfitting_knn.png,We are able to identify the existence of overfitting for KNN models with less than 4 neighbors.,F
1455,heart_overfitting_decision_tree.png,"According to the decision tree overfitting chart, the tree with 12 nodes of depth is in overfitting.",F
1456,heart_overfitting_decision_tree.png,The chart reporting the accuracy for different trees shows that the model enters in overfitting for models with depth higher than 4.,F
1457,heart_overfitting_decision_tree.png,The decision tree is in overfitting for depths above 7.,F
1458,heart_overfitting_decision_tree.png,We are able to identify the existence of overfitting for decision tree models with more than 3 nodes of depth.,F
1459,heart_overfitting_dt_acc_rec.png,The difference between recall and accuracy becomes smaller with the depth due to the overfitting phenomenon.,F
1460,heart_pca.png,The first 4 principal components are enough for explaining half the data variance.,T
1461,heart_pca.png,Using the first 9 principal components would imply an error between 15 and 20%.,F
1462,heart_correlation_heatmap.png,The intrinsic dimensionality of this dataset is 2.,F
1463,heart_correlation_heatmap.png,One of the variables restecg or age can be discarded without losing information.,F
1464,heart_correlation_heatmap.png,The variable trestbps can be discarded without risking losing information.,F
1465,heart_correlation_heatmap.png,"Variables cp and age are redundant, but we can’t say the same for the pair ca and trestbps.",F
1466,heart_correlation_heatmap.png,Variables restecg and oldpeak are redundant.,F
1467,heart_correlation_heatmap.png,"Considering that the target variable is chol we can say that from the correlation analysis alone, it is clear that there are relevant variables.",F
1468,heart_correlation_heatmap.png,Considering that the target variable is slope we can say that variable thalach seems to be relevant for the majority of mining tasks.,F
1469,heart_correlation_heatmap.png,Considering that the target variable is restecg we can say that variables cp and chol seem to be useful for classification tasks.,F
1470,heart_correlation_heatmap.png,"Applying a non-supervised feature selection based on the redundancy, would not increase the performance of the generality of the training algorithms in this dataset.",T
1471,heart_correlation_heatmap.png,Removing variable age might improve the training of decision trees .,F
1472,heart_correlation_heatmap.png,There is evidence in favour for sequential backward selection to select variable restecg previously than variable slope.,F
1473,heart_boxplots.png,Variable thal is balanced.,F
1474,heart_boxplots.png,Those boxplots show that the data is not normalized.,T
1475,heart_boxplots.png,"It is clear that variable trestbps shows some outliers, but we can’t be sure of the same for variable restecg.",F
1476,heart_boxplots.png,Outliers seem to be a problem in the dataset.,T
1477,heart_boxplots.png,Variable chol shows some outlier values.,T
1478,heart_boxplots.png,Variable restecg doesn’t have any outliers.,F
1479,heart_boxplots.png,Variable restecg presents some outliers.,T
1480,heart_boxplots.png,At least 85% of the variables present outliers.,T
1481,heart_boxplots.png,The histograms presented show a large number of outliers for most of the numeric variables.,F
1482,heart_boxplots.png,The existence of outliers is one of the problems to tackle in this dataset.,T
1483,heart_boxplots.png,"A scaling transformation is mandatory, in order to improve the Naive Bayes performance in this dataset.",F
1484,heart_boxplots.png,"Multiplying ratio and Boolean variables by 100, and variables with a range between 0 and 10 by 10, would have an impact similar to other scaling transformations.",F
1485,heart_boxplots.png,Normalization of this dataset could not have impact on a KNN classifier.,F
1486,heart_boxplots.png,Scaling this dataset would be mandatory to improve the results with distance-based methods.,T
1487,heart_histograms_symbolic.png,All variables should be dealt with as numeric.,F
1488,heart_histograms_symbolic.png,The variable sex can be seen as ordinal.,T
1489,heart_histograms_symbolic.png,The variable sex can be seen as ordinal without losing information.,T
1490,heart_histograms_symbolic.png,"Considering the common semantics for fbs and sex variables, dummification if applied would increase the risk of facing the curse of dimensionality.",F
1491,heart_histograms_symbolic.png,"Considering the common semantics for sex variable, dummification would be the most adequate encoding.",F
1492,heart_histograms_symbolic.png,The variable sex can be coded as ordinal without losing information.,T
1493,heart_histograms_symbolic.png,Feature generation based on variable exang seems to be promising.,F
1494,heart_histograms_symbolic.png,"Feature generation based on the use of variable exang wouldn’t be useful, but the use of sex seems to be promising.",F
1495,heart_histograms_symbolic.png,"Given the usual semantics of sex variable, dummification would have been a better codification.",F
1496,heart_histograms_symbolic.png,"Not knowing the semantics of sex variable, dummification could have been a more adequate codification.",F
1497,heart_class_histogram.png,Balancing this dataset would be mandatory to improve the results.,F
1498,heart_nr_records_nr_variables.png,"Given the number of records and that some variables are date, we might be facing the curse of dimensionality.",F
1499,heart_nr_records_nr_variables.png,We face the curse of dimensionality when training a classifier with this dataset.,F
1500,heart_histograms_numeric.png,All variables should be dealt with as binary.,F
1501,heart_histograms_numeric.png,The variable chol can be seen as ordinal.,F
1502,heart_histograms_numeric.png,The variable age can be seen as ordinal without losing information.,T
1503,heart_histograms_numeric.png,Variable restecg is balanced.,F
1504,heart_histograms_numeric.png,"It is clear that variable chol shows some outliers, but we can’t be sure of the same for variable age.",T
1505,heart_histograms_numeric.png,Outliers seem to be a problem in the dataset.,F
1506,heart_histograms_numeric.png,Variable age shows some outlier values.,F
1507,heart_histograms_numeric.png,Variable chol doesn’t have any outliers.,F
1508,heart_histograms_numeric.png,Variable ca presents some outliers.,F
1509,heart_histograms_numeric.png,At least 50% of the variables present outliers.,F
1510,heart_histograms_numeric.png,The histograms presented show a large number of outliers for most of the numeric variables.,F
1511,heart_histograms_numeric.png,The existence of outliers is one of the problems to tackle in this dataset.,T
1512,heart_histograms_numeric.png,"Considering the common semantics for chol and age variables, dummification if applied would increase the risk of facing the curse of dimensionality.",T
1513,heart_histograms_numeric.png,"Considering the common semantics for restecg variable, dummification would be the most adequate encoding.",F
1514,heart_histograms_numeric.png,The variable thal can be coded as ordinal without losing information.,T
1515,heart_histograms_numeric.png,Feature generation based on variable cp seems to be promising.,F
1516,heart_histograms_numeric.png,"Feature generation based on the use of variable thalach wouldn’t be useful, but the use of age seems to be promising.",F
1517,heart_histograms_numeric.png,"Given the usual semantics of restecg variable, dummification would have been a better codification.",F
1518,heart_histograms_numeric.png,"Not knowing the semantics of trestbps variable, dummification could have been a more adequate codification.",F
1519,Breast_Cancer_decision_tree.png,"The variable texture_worst discriminates between the target values, as shown in the decision tree.",T
1520,Breast_Cancer_decision_tree.png,Variable texture_worst is one of the most relevant variables.,T
1521,Breast_Cancer_decision_tree.png,"A smaller tree would be delivered if we would apply post-pruning, accepting an accuracy reduction of 8%.",T
1522,Breast_Cancer_decision_tree.png,"As reported in the tree, the number of False Positive is bigger than the number of False Negatives, consider M as the positive class and B as the negative class.",F
1523,Breast_Cancer_decision_tree.png,"The recall for the presented tree is higher than 60%, consider M as the positive class and B as the negative class.",T
1524,Breast_Cancer_decision_tree.png,"The number of False Positives is higher than the number of False Negatives for the presented tree, consider M as the positive class and B as the negative class.",F
1525,Breast_Cancer_decision_tree.png,"The number of False Positives is lower than the number of False Negatives for the presented tree, consider M as the positive class and B as the negative class.",T
1526,Breast_Cancer_decision_tree.png,"The number of True Positives is lower than the number of False Positives for the presented tree, consider M as the positive class and B as the negative class.",F
1527,Breast_Cancer_decision_tree.png,"Considering that A=True<=>[perimeter_mean <= 90.47] and B=True<=>[texture_worst <= 27.89], it is possible to state that Naive Bayes algorithm classifies (A, not B), as M.",F
1528,Breast_Cancer_decision_tree.png,"Considering that A=True<=>[perimeter_mean <= 90.47] and B=True<=>[texture_worst <= 27.89], it is possible to state that Naive Bayes algorithm classifies (not A, B), as M.",F
1529,Breast_Cancer_decision_tree.png,"Considering that A=True<=>[perimeter_mean <= 90.47] and B=True<=>[texture_worst <= 27.89], it is possible to state that KNN algorithm classifies (not A, B) as M for any k ≤ 20.",F
1530,Breast_Cancer_overfitting_mlp.png,We are able to identify the existence of overfitting for MLP models trained longer than 700 episodes.,F
1531,Breast_Cancer_overfitting_gb.png,We are able to identify the existence of overfitting for gradient boosting models with more than 1502 estimators.,F
1532,Breast_Cancer_overfitting_rf.png,"Results for Random Forests identified as 3, may be explained by its estimators being in overfitting.",F
1533,Breast_Cancer_overfitting_rf.png,The random forests results shown can be explained by the lack of diversity resulting from the number of features considered.,F
1534,Breast_Cancer_overfitting_rf.png,We are able to identify the existence of overfitting for random forest models with more than 1002 estimators.,F
1535,Breast_Cancer_overfitting_knn.png,KNN is in overfitting for k larger than 5.,F
1536,Breast_Cancer_overfitting_knn.png,KNN with 5 neighbour is in overfitting.,F
1537,Breast_Cancer_overfitting_knn.png,KNN with more than 15 neighbours is in overfitting.,F
1538,Breast_Cancer_overfitting_knn.png,We are able to identify the existence of overfitting for KNN models with less than 3 neighbors.,T
1539,Breast_Cancer_overfitting_decision_tree.png,"According to the decision tree overfitting chart, the tree with 9 nodes of depth is in overfitting.",F
1540,Breast_Cancer_overfitting_decision_tree.png,The chart reporting the accuracy for different trees shows that the model enters in overfitting for models with depth higher than 6.,F
1541,Breast_Cancer_overfitting_decision_tree.png,The decision tree is in overfitting for depths above 7.,F
1542,Breast_Cancer_overfitting_decision_tree.png,We are able to identify the existence of overfitting for decision tree models with more than 5 nodes of depth.,F
1543,Breast_Cancer_overfitting_dt_acc_rec.png,The difference between recall and accuracy becomes smaller with the depth due to the overfitting phenomenon.,F
1544,Breast_Cancer_pca.png,The first 6 principal components are enough for explaining half the data variance.,T
1545,Breast_Cancer_pca.png,Using the first 6 principal components would imply an error between 10 and 30%.,F
1546,Breast_Cancer_correlation_heatmap.png,The intrinsic dimensionality of this dataset is 3.,F
1547,Breast_Cancer_correlation_heatmap.png,One of the variables symmetry_se or area_se can be discarded without losing information.,F
1548,Breast_Cancer_correlation_heatmap.png,The variable perimeter_worst can be discarded without risking losing information.,T
1549,Breast_Cancer_correlation_heatmap.png,"Variables texture_worst and radius_worst are redundant, but we can’t say the same for the pair perimeter_worst and texture_se.",T
1550,Breast_Cancer_correlation_heatmap.png,Variables texture_worst and perimeter_se are redundant.,T
1551,Breast_Cancer_correlation_heatmap.png,"Considering that the target variable is symmetry_se we can say that from the correlation analysis alone, it is clear that there are relevant variables.",F
1552,Breast_Cancer_correlation_heatmap.png,Considering that the target variable is perimeter_se we can say that variable area_se seems to be relevant for the majority of mining tasks.,T
1553,Breast_Cancer_correlation_heatmap.png,Considering that the target variable is radius_worst we can say that variables symmetry_se and perimeter_mean seem to be useful for classification tasks.,F
1554,Breast_Cancer_correlation_heatmap.png,"Applying a non-supervised feature selection based on the redundancy, would not increase the performance of the generality of the training algorithms in this dataset.",F
1555,Breast_Cancer_correlation_heatmap.png,Removing variable texture_se might improve the training of decision trees .,F
1556,Breast_Cancer_correlation_heatmap.png,There is evidence in favour for sequential backward selection to select variable texture_mean previously than variable perimeter_se.,F
1557,Breast_Cancer_boxplots.png,Variable perimeter_se is balanced.,F
1558,Breast_Cancer_boxplots.png,Those boxplots show that the data is not normalized.,T
1559,Breast_Cancer_boxplots.png,"It is clear that variable texture_mean shows some outliers, but we can’t be sure of the same for variable perimeter_se.",F
1560,Breast_Cancer_boxplots.png,Outliers seem to be a problem in the dataset.,T
1561,Breast_Cancer_boxplots.png,Variable texture_se shows a high number of outlier values.,F
1562,Breast_Cancer_boxplots.png,Variable texture_mean doesn’t have any outliers.,F
1563,Breast_Cancer_boxplots.png,Variable radius_worst presents some outliers.,T
1564,Breast_Cancer_boxplots.png,At least 60% of the variables present outliers.,T
1565,Breast_Cancer_boxplots.png,The histograms presented show a large number of outliers for most of the numeric variables.,F
1566,Breast_Cancer_boxplots.png,The existence of outliers is one of the problems to tackle in this dataset.,T
1567,Breast_Cancer_boxplots.png,"A scaling transformation is mandatory, in order to improve the  KNN performance in this dataset.",T
1568,Breast_Cancer_boxplots.png,"Multiplying ratio and Boolean variables by 100, and variables with a range between 0 and 10 by 10, would have an impact similar to other scaling transformations.",F
1569,Breast_Cancer_boxplots.png,Normalization of this dataset could not have impact on a KNN classifier.,F
1570,Breast_Cancer_boxplots.png,Scaling this dataset would be mandatory to improve the results with distance-based methods.,T
1571,Breast_Cancer_class_histogram.png,Balancing this dataset would be mandatory to improve the results.,T
1572,Breast_Cancer_nr_records_nr_variables.png,"Given the number of records and that some variables are symbolic, we might be facing the curse of dimensionality.",F
1573,Breast_Cancer_nr_records_nr_variables.png,We face the curse of dimensionality when training a classifier with this dataset.,F
1574,Breast_Cancer_histograms_numeric.png,All variables should be dealt with as numeric.,T
1575,Breast_Cancer_histograms_numeric.png,The variable perimeter_mean can be seen as ordinal.,F
1576,Breast_Cancer_histograms_numeric.png,The variable radius_worst can be seen as ordinal without losing information.,F
1577,Breast_Cancer_histograms_numeric.png,Variable texture_se is balanced.,F
1578,Breast_Cancer_histograms_numeric.png,"It is clear that variable radius_worst shows some outliers, but we can’t be sure of the same for variable perimeter_worst.",F
1579,Breast_Cancer_histograms_numeric.png,Outliers seem to be a problem in the dataset.,F
1580,Breast_Cancer_histograms_numeric.png,Variable smoothness_se shows some outlier values.,T
1581,Breast_Cancer_histograms_numeric.png,Variable smoothness_se doesn’t have any outliers.,F
1582,Breast_Cancer_histograms_numeric.png,Variable texture_worst presents some outliers.,T
1583,Breast_Cancer_histograms_numeric.png,At least 60% of the variables present outliers.,T
1584,Breast_Cancer_histograms_numeric.png,The existence of outliers is one of the problems to tackle in this dataset.,T
1585,Breast_Cancer_histograms_numeric.png,"Considering the common semantics for perimeter_mean and texture_mean variables, dummification if applied would increase the risk of facing the curse of dimensionality.",T
1586,Breast_Cancer_histograms_numeric.png,"Considering the common semantics for area_se variable, dummification would be the most adequate encoding.",F
1587,Breast_Cancer_histograms_numeric.png,The variable smoothness_se can be coded as ordinal without losing information.,F
1588,Breast_Cancer_histograms_numeric.png,Feature generation based on variable perimeter_worst seems to be promising.,F
1589,Breast_Cancer_histograms_numeric.png,"Feature generation based on the use of variable area_se wouldn’t be useful, but the use of texture_mean seems to be promising.",F
1590,Breast_Cancer_histograms_numeric.png,"Given the usual semantics of perimeter_worst variable, dummification would have been a better codification.",F
1591,Breast_Cancer_histograms_numeric.png,"Not knowing the semantics of smoothness_se variable, dummification could have been a more adequate codification.",F
1592,e-commerce_decision_tree.png,"The variable Prior_purchases discriminates between the target values, as shown in the decision tree.",F
1593,e-commerce_decision_tree.png,Variable Prior_purchases is one of the most relevant variables.,T
1594,e-commerce_decision_tree.png,"A smaller tree would be delivered if we would apply post-pruning, accepting an accuracy reduction of 10%.",T
1595,e-commerce_decision_tree.png,"As reported in the tree, the number of False Positive is smaller than the number of False Negatives, consider Yes as the positive class and No as the negative class.",F
1596,e-commerce_decision_tree.png,The accuracy for the presented tree is lower than 60%.,T
1597,e-commerce_decision_tree.png,"The number of True Negatives is lower than the number of False Positives for the presented tree, consider Yes as the positive class and No as the negative class.",T
1598,e-commerce_decision_tree.png,"The number of True Negatives is lower than the number of False Negatives for the presented tree, consider Yes as the positive class and No as the negative class.",F
1599,e-commerce_decision_tree.png,The accuracy for the presented tree is higher than 60%.,F
1600,e-commerce_decision_tree.png,"Considering that A=True<=>[Prior_purchases <= 3.5] and B=True<=>[Customer_care_calls <= 4.5], it is possible to state that KNN algorithm classifies (A,B) as Yes for any k ≤ 1596.",T
1601,e-commerce_decision_tree.png,"Considering that A=True<=>[Prior_purchases <= 3.5] and B=True<=>[Customer_care_calls <= 4.5], it is possible to state that KNN algorithm classifies (not A, B) as No for any k ≤ 3657.",F
1602,e-commerce_decision_tree.png,"Considering that A=True<=>[Prior_purchases <= 3.5] and B=True<=>[Customer_care_calls <= 4.5], it is possible to state that KNN algorithm classifies (not A, B) as No for any k ≤ 1596.",F
1603,e-commerce_overfitting_mlp.png,We are able to identify the existence of overfitting for MLP models trained longer than 500 episodes.,F
1604,e-commerce_overfitting_gb.png,We are able to identify the existence of overfitting for gradient boosting models with more than 502 estimators.,T
1605,e-commerce_overfitting_rf.png,"Results for Random Forests identified as 3, may be explained by its estimators being in overfitting.",F
