Id;Chart;Question;Answer
1252;heart_histograms_symbolic.png;All variables should be dealt with as numeric.;F
1253;heart_histograms_symbolic.png;The variable sex can be seen as ordinal.;T
1254;heart_histograms_symbolic.png;The variable sex can be seen as ordinal without losing information.;T
1255;heart_histograms_symbolic.png;Considering the common semantics for fbs and sex variables, dummification if applied would increase the risk of facing the curse of dimensionality.;F
1256;heart_histograms_symbolic.png;Considering the common semantics for sex variable, dummification would be the most adequate encoding.;F
1257;heart_histograms_symbolic.png;The variable sex can be coded as ordinal without losing information.;T
1258;heart_histograms_symbolic.png;Feature generation based on variable exang seems to be promising.;F
1259;heart_histograms_symbolic.png;Feature generation based on the use of variable exang wouldn’t be useful, but the use of sex seems to be promising.;F
1260;heart_histograms_symbolic.png;Given the usual semantics of sex variable, dummification would have been a better codification.;F
1261;heart_histograms_symbolic.png;Not knowing the semantics of sex variable, dummification could have been a more adequate codification.;F
1262;heart_class_histogram.png;Balancing this dataset would be mandatory to improve the results.;F
1263;heart_nr_records_nr_variables.png;Given the number of records and that some variables are date, we might be facing the curse of dimensionality.;F
1264;heart_nr_records_nr_variables.png;We face the curse of dimensionality when training a classifier with this dataset.;F
1265;heart_histograms_numeric.png;All variables should be dealt with as binary.;F
1266;heart_histograms_numeric.png;The variable chol can be seen as ordinal.;F
1267;heart_histograms_numeric.png;The variable age can be seen as ordinal without losing information.;T
1268;heart_histograms_numeric.png;Variable restecg is balanced.;F
1269;heart_histograms_numeric.png;It is clear that variable chol shows some outliers, but we can’t be sure of the same for variable age.;T
1270;heart_histograms_numeric.png;Outliers seem to be a problem in the dataset.;F
1271;heart_histograms_numeric.png;Variable age shows some outlier values.;F
1272;heart_histograms_numeric.png;Variable chol doesn’t have any outliers.;F
1273;heart_histograms_numeric.png;Variable ca presents some outliers.;F
1274;heart_histograms_numeric.png;At least 50% of the variables present outliers.;F
1275;heart_histograms_numeric.png;The histograms presented show a large number of outliers for most of the numeric variables.;F
1276;heart_histograms_numeric.png;The existence of outliers is one of the problems to tackle in this dataset.;T
1277;heart_histograms_numeric.png;Considering the common semantics for chol and age variables, dummification if applied would increase the risk of facing the curse of dimensionality.;T
1278;heart_histograms_numeric.png;Considering the common semantics for restecg variable, dummification would be the most adequate encoding.;F
1279;heart_histograms_numeric.png;The variable thal can be coded as ordinal without losing information.;T
1280;heart_histograms_numeric.png;Feature generation based on variable cp seems to be promising.;F
1281;heart_histograms_numeric.png;Feature generation based on the use of variable thalach wouldn’t be useful, but the use of age seems to be promising.;F
1282;heart_histograms_numeric.png;Given the usual semantics of restecg variable, dummification would have been a better codification.;F
1283;heart_histograms_numeric.png;Not knowing the semantics of trestbps variable, dummification could have been a more adequate codification.;F
1284;Breast_Cancer_decision_tree.png;The variable texture_worst discriminates between the target values, as shown in the decision tree.;T
1285;Breast_Cancer_decision_tree.png;Variable texture_worst is one of the most relevant variables.;T
1286;Breast_Cancer_decision_tree.png;A smaller tree would be delivered if we would apply post-pruning, accepting an accuracy reduction of 8%.;T
1287;Breast_Cancer_decision_tree.png;As reported in the tree, the number of False Positive is bigger than the number of False Negatives, consider M as the positive class and B as the negative class.;F
1288;Breast_Cancer_decision_tree.png;The recall for the presented tree is higher than 60%, consider M as the positive class and B as the negative class.;T
1289;Breast_Cancer_decision_tree.png;The number of False Positives is higher than the number of False Negatives for the presented tree, consider M as the positive class and B as the negative class.;F
1290;Breast_Cancer_decision_tree.png;The number of False Positives is lower than the number of False Negatives for the presented tree, consider M as the positive class and B as the negative class.;T
1291;Breast_Cancer_decision_tree.png;The number of True Positives is lower than the number of False Positives for the presented tree, consider M as the positive class and B as the negative class.;F
1292;Breast_Cancer_decision_tree.png;Considering that A=True<=>[perimeter_mean <= 90.47] and B=True<=>[texture_worst <= 27.89], it is possible to state that Naive Bayes algorithm classifies (A, not B), as M.;F
1293;Breast_Cancer_decision_tree.png;Considering that A=True<=>[perimeter_mean <= 90.47] and B=True<=>[texture_worst <= 27.89], it is possible to state that Naive Bayes algorithm classifies (not A, B), as M.;F
1294;Breast_Cancer_decision_tree.png;Considering that A=True<=>[perimeter_mean <= 90.47] and B=True<=>[texture_worst <= 27.89], it is possible to state that KNN algorithm classifies (not A, B) as M for any k ≤ 20.;F
1295;Breast_Cancer_overfitting_mlp.png;We are able to identify the existence of overfitting for MLP models trained longer than 700 episodes.;F
1296;Breast_Cancer_overfitting_gb.png;We are able to identify the existence of overfitting for gradient boosting models with more than 1502 estimators.;F
1297;Breast_Cancer_overfitting_rf.png;Results for Random Forests identified as 3, may be explained by its estimators being in overfitting.;F
1298;Breast_Cancer_overfitting_rf.png;The random forests results shown can be explained by the lack of diversity resulting from the number of features considered.;F
1299;Breast_Cancer_overfitting_rf.png;We are able to identify the existence of overfitting for random forest models with more than 1002 estimators.;F
1300;Breast_Cancer_overfitting_knn.png;KNN is in overfitting for k larger than 5.;F
1301;Breast_Cancer_overfitting_knn.png;KNN with 5 neighbour is in overfitting.;F
1302;Breast_Cancer_overfitting_knn.png;KNN with more than 15 neighbours is in overfitting.;F
1303;Breast_Cancer_overfitting_knn.png;We are able to identify the existence of overfitting for KNN models with less than 3 neighbors.;T
1304;Breast_Cancer_overfitting_decision_tree.png;According to the decision tree overfitting chart, the tree with 9 nodes of depth is in overfitting.;F
1305;Breast_Cancer_overfitting_decision_tree.png;The chart reporting the accuracy for different trees shows that the model enters in overfitting for models with depth higher than 6.;F
1306;Breast_Cancer_overfitting_decision_tree.png;The decision tree is in overfitting for depths above 7.;F
1307;Breast_Cancer_overfitting_decision_tree.png;We are able to identify the existence of overfitting for decision tree models with more than 5 nodes of depth.;F
1308;Breast_Cancer_overfitting_dt_acc_rec.png;The difference between recall and accuracy becomes smaller with the depth due to the overfitting phenomenon.;F
1309;Breast_Cancer_pca.png;The first 6 principal components are enough for explaining half the data variance.;T
1310;Breast_Cancer_pca.png;Using the first 6 principal components would imply an error between 10 and 30%.;F
1311;Breast_Cancer_correlation_heatmap.png;The intrinsic dimensionality of this dataset is 3.;F
1312;Breast_Cancer_correlation_heatmap.png;One of the variables symmetry_se or area_se can be discarded without losing information.;F
1313;Breast_Cancer_correlation_heatmap.png;The variable perimeter_worst can be discarded without risking losing information.;T
1314;Breast_Cancer_correlation_heatmap.png;Variables texture_worst and radius_worst are redundant, but we can’t say the same for the pair perimeter_worst and texture_se.;T
1315;Breast_Cancer_correlation_heatmap.png;Variables texture_worst and perimeter_se are redundant.;T
1316;Breast_Cancer_correlation_heatmap.png;Considering that the target variable is symmetry_se we can say that from the correlation analysis alone, it is clear that there are relevant variables.;F
1317;Breast_Cancer_correlation_heatmap.png;Considering that the target variable is perimeter_se we can say that variable area_se seems to be relevant for the majority of mining tasks.;T
1318;Breast_Cancer_correlation_heatmap.png;Considering that the target variable is radius_worst we can say that variables symmetry_se and perimeter_mean seem to be useful for classification tasks.;F
1319;Breast_Cancer_correlation_heatmap.png;Applying a non-supervised feature selection based on the redundancy, would not increase the performance of the generality of the training algorithms in this dataset.;F
1320;Breast_Cancer_correlation_heatmap.png;Removing variable texture_se might improve the training of decision trees .;F
1321;Breast_Cancer_correlation_heatmap.png;There is evidence in favour for sequential backward selection to select variable texture_mean previously than variable perimeter_se.;F
1322;Breast_Cancer_boxplots.png;Variable perimeter_se is balanced.;F
1323;Breast_Cancer_boxplots.png;Those boxplots show that the data is not normalized.;T
1324;Breast_Cancer_boxplots.png;It is clear that variable texture_mean shows some outliers, but we can’t be sure of the same for variable perimeter_se.;F
1325;Breast_Cancer_boxplots.png;Outliers seem to be a problem in the dataset.;T
1326;Breast_Cancer_boxplots.png;Variable texture_se shows a high number of outlier values.;F
1327;Breast_Cancer_boxplots.png;Variable texture_mean doesn’t have any outliers.;F
1328;Breast_Cancer_boxplots.png;Variable radius_worst presents some outliers.;T
1329;Breast_Cancer_boxplots.png;At least 60% of the variables present outliers.;T
1330;Breast_Cancer_boxplots.png;The histograms presented show a large number of outliers for most of the numeric variables.;F
1331;Breast_Cancer_boxplots.png;The existence of outliers is one of the problems to tackle in this dataset.;T
1332;Breast_Cancer_boxplots.png;A scaling transformation is mandatory, in order to improve the  KNN performance in this dataset.;T
1333;Breast_Cancer_boxplots.png;Multiplying ratio and Boolean variables by 100, and variables with a range between 0 and 10 by 10, would have an impact similar to other scaling transformations.;F
1334;Breast_Cancer_boxplots.png;Normalization of this dataset could not have impact on a KNN classifier.;F
1335;Breast_Cancer_boxplots.png;Scaling this dataset would be mandatory to improve the results with distance-based methods.;T
1336;Breast_Cancer_class_histogram.png;Balancing this dataset would be mandatory to improve the results.;T
1337;Breast_Cancer_nr_records_nr_variables.png;Given the number of records and that some variables are symbolic, we might be facing the curse of dimensionality.;F
1338;Breast_Cancer_nr_records_nr_variables.png;We face the curse of dimensionality when training a classifier with this dataset.;F
1339;Breast_Cancer_histograms_numeric.png;All variables should be dealt with as numeric.;T
1340;Breast_Cancer_histograms_numeric.png;The variable perimeter_mean can be seen as ordinal.;F
1341;Breast_Cancer_histograms_numeric.png;The variable radius_worst can be seen as ordinal without losing information.;F
1342;Breast_Cancer_histograms_numeric.png;Variable texture_se is balanced.;F
1343;Breast_Cancer_histograms_numeric.png;It is clear that variable radius_worst shows some outliers, but we can’t be sure of the same for variable perimeter_worst.;F
1344;Breast_Cancer_histograms_numeric.png;Outliers seem to be a problem in the dataset.;F
1345;Breast_Cancer_histograms_numeric.png;Variable smoothness_se shows some outlier values.;T
1346;Breast_Cancer_histograms_numeric.png;Variable smoothness_se doesn’t have any outliers.;F
1347;Breast_Cancer_histograms_numeric.png;Variable texture_worst presents some outliers.;T
1348;Breast_Cancer_histograms_numeric.png;At least 60% of the variables present outliers.;T
1349;Breast_Cancer_histograms_numeric.png;The existence of outliers is one of the problems to tackle in this dataset.;T
1350;Breast_Cancer_histograms_numeric.png;Considering the common semantics for perimeter_mean and texture_mean variables, dummification if applied would increase the risk of facing the curse of dimensionality.;T
1351;Breast_Cancer_histograms_numeric.png;Considering the common semantics for area_se variable, dummification would be the most adequate encoding.;F
1352;Breast_Cancer_histograms_numeric.png;The variable smoothness_se can be coded as ordinal without losing information.;F
1353;Breast_Cancer_histograms_numeric.png;Feature generation based on variable perimeter_worst seems to be promising.;F
1354;Breast_Cancer_histograms_numeric.png;Feature generation based on the use of variable area_se wouldn’t be useful, but the use of texture_mean seems to be promising.;F
1355;Breast_Cancer_histograms_numeric.png;Given the usual semantics of perimeter_worst variable, dummification would have been a better codification.;F
1356;Breast_Cancer_histograms_numeric.png;Not knowing the semantics of smoothness_se variable, dummification could have been a more adequate codification.;F
1357;e-commerce_decision_tree.png;The variable Prior_purchases discriminates between the target values, as shown in the decision tree.;F
1358;e-commerce_decision_tree.png;Variable Prior_purchases is one of the most relevant variables.;T
1359;e-commerce_decision_tree.png;A smaller tree would be delivered if we would apply post-pruning, accepting an accuracy reduction of 10%.;T
1360;e-commerce_decision_tree.png;As reported in the tree, the number of False Positive is smaller than the number of False Negatives, consider Yes as the positive class and No as the negative class.;F
1361;e-commerce_decision_tree.png;The accuracy for the presented tree is lower than 60%.;T
1362;e-commerce_decision_tree.png;The number of True Negatives is lower than the number of False Positives for the presented tree, consider Yes as the positive class and No as the negative class.;T
1363;e-commerce_decision_tree.png;The number of True Negatives is lower than the number of False Negatives for the presented tree, consider Yes as the positive class and No as the negative class.;F
1364;e-commerce_decision_tree.png;The accuracy for the presented tree is higher than 60%.;F
1365;e-commerce_decision_tree.png;Considering that A=True<=>[Prior_purchases <= 3.5] and B=True<=>[Customer_care_calls <= 4.5], it is possible to state that KNN algorithm classifies (A,B) as Yes for any k ≤ 1596.;T
1366;e-commerce_decision_tree.png;Considering that A=True<=>[Prior_purchases <= 3.5] and B=True<=>[Customer_care_calls <= 4.5], it is possible to state that KNN algorithm classifies (not A, B) as No for any k ≤ 3657.;F
1367;e-commerce_decision_tree.png;Considering that A=True<=>[Prior_purchases <= 3.5] and B=True<=>[Customer_care_calls <= 4.5], it is possible to state that KNN algorithm classifies (not A, B) as No for any k ≤ 1596.;F
1368;e-commerce_overfitting_mlp.png;We are able to identify the existence of overfitting for MLP models trained longer than 500 episodes.;F
1369;e-commerce_overfitting_gb.png;We are able to identify the existence of overfitting for gradient boosting models with more than 502 estimators.;T
1370;e-commerce_overfitting_rf.png;Results for Random Forests identified as 3, may be explained by its estimators being in overfitting.;F
1371;e-commerce_overfitting_rf.png;The random forests results shown can be explained by the lack of diversity resulting from the number of features considered.;T
1372;e-commerce_overfitting_rf.png;We are able to identify the existence of overfitting for random forest models with more than 1502 estimators.;F
1373;e-commerce_overfitting_knn.png;KNN is in overfitting for k less than 17.;T
1374;e-commerce_overfitting_knn.png;KNN with 5 neighbour is in overfitting.;T
1375;e-commerce_overfitting_knn.png;KNN with more than 17 neighbours is in overfitting.;F
1376;e-commerce_overfitting_knn.png;We are able to identify the existence of overfitting for KNN models with less than 6 neighbors.;T
1377;e-commerce_overfitting_decision_tree.png;According to the decision tree overfitting chart, the tree with 12 nodes of depth is in overfitting.;T
1378;e-commerce_overfitting_decision_tree.png;The chart reporting the accuracy for different trees shows that the model enters in overfitting for models with depth higher than 8.;T
1379;e-commerce_overfitting_decision_tree.png;The decision tree is in overfitting for depths above 5.;T
1380;e-commerce_overfitting_decision_tree.png;We are able to identify the existence of overfitting for decision tree models with more than 4 nodes of depth.;F
1381;e-commerce_overfitting_dt_acc_rec.png;The difference between recall and accuracy becomes smaller with the depth due to the overfitting phenomenon.;F
1382;e-commerce_pca.png;The first 2 principal components are enough for explaining half the data variance.;T
1383;e-commerce_pca.png;Using the first 4 principal components would imply an error between 10 and 25%.;F
1384;e-commerce_correlation_heatmap.png;The intrinsic dimensionality of this dataset is 5.;F
1385;e-commerce_correlation_heatmap.png;One of the variables Discount_offered or Prior_purchases can be discarded without losing information.;F
1386;e-commerce_correlation_heatmap.png;The variable Customer_rating can be discarded without risking losing information.;F
1387;e-commerce_correlation_heatmap.png;Variables Customer_care_calls and Cost_of_the_Product are redundant.;F
1388;e-commerce_correlation_heatmap.png;Variables Prior_purchases and Cost_of_the_Product are redundant.;F
1389;e-commerce_correlation_heatmap.png;Considering that the target variable is Weight_in_gms we can say that from the correlation analysis alone, it is clear that there are relevant variables.;F
1390;e-commerce_correlation_heatmap.png;Considering that the target variable is Weight_in_gms we can say that variable Discount_offered seems to be relevant for the majority of mining tasks.;F
1391;e-commerce_correlation_heatmap.png;Considering that the target variable is Cost_of_the_Product we can say that variables Weight_in_gms and Prior_purchases seem to be useful for classification tasks.;F
1392;e-commerce_correlation_heatmap.png;Applying a non-supervised feature selection based on the redundancy, would not increase the performance of the generality of the training algorithms in this dataset.;T
1393;e-commerce_correlation_heatmap.png;Removing variable Cost_of_the_Product might improve the training of decision trees .;F
1394;e-commerce_correlation_heatmap.png;There is evidence in favour for sequential backward selection to select variable Discount_offered previously than variable Cost_of_the_Product.;F
1395;e-commerce_boxplots.png;Variable Discount_offered is balanced.;F
1396;e-commerce_boxplots.png;Those boxplots show that the data is not normalized.;T
1397;e-commerce_boxplots.png;It is clear that variable Customer_rating shows some outliers, but we can’t be sure of the same for variable Prior_purchases.;F
1398;e-commerce_boxplots.png;Outliers seem to be a problem in the dataset.;F
1399;e-commerce_boxplots.png;Variable Discount_offered shows some outlier values.;F
1400;e-commerce_boxplots.png;Variable Customer_rating doesn’t have any outliers.;T
1401;e-commerce_boxplots.png;Variable Prior_purchases presents some outliers.;T
1402;e-commerce_boxplots.png;At least 60% of the variables present outliers.;F
1403;e-commerce_boxplots.png;The histograms presented show a large number of outliers for most of the numeric variables.;F
1404;e-commerce_boxplots.png;The existence of outliers is one of the problems to tackle in this dataset.;T
1405;e-commerce_boxplots.png;A scaling transformation is mandatory, in order to improve the  KNN performance in this dataset.;T
1406;e-commerce_boxplots.png;Multiplying ratio and Boolean variables by 100, and variables with a range between 0 and 10 by 10, would have an impact similar to other scaling transformations.;F
1407;e-commerce_boxplots.png;Normalization of this dataset could not have impact on a KNN classifier.;F
1408;e-commerce_boxplots.png;Scaling this dataset would be mandatory to improve the results with distance-based methods.;T
1409;e-commerce_histograms_symbolic.png;All variables should be dealt with as symbolic.;T
1410;e-commerce_histograms_symbolic.png;The variable Warehouse_block can be seen as ordinal.;T
1411;e-commerce_histograms_symbolic.png;The variable Product_importance can be seen as ordinal without losing information.;T
1412;e-commerce_histograms_symbolic.png;Considering the common semantics for Mode_of_Shipment and Warehouse_block variables, dummification if applied would increase the risk of facing the curse of dimensionality.;F
1413;e-commerce_histograms_symbolic.png;Considering the common semantics for Mode_of_Shipment variable, dummification would be the most adequate encoding.;T
1414;e-commerce_histograms_symbolic.png;The variable Product_importance can be coded as ordinal without losing information.;T
1415;e-commerce_histograms_symbolic.png;Feature generation based on variable Gender seems to be promising.;F
1416;e-commerce_histograms_symbolic.png;Feature generation based on the use of variable Warehouse_block wouldn’t be useful, but the use of Mode_of_Shipment seems to be promising.;F
1417;e-commerce_histograms_symbolic.png;Given the usual semantics of Warehouse_block variable, dummification would have been a better codification.;T
1418;e-commerce_histograms_symbolic.png;Not knowing the semantics of Product_importance variable, dummification could have been a more adequate codification.;F
1419;e-commerce_class_histogram.png;Balancing this dataset would be mandatory to improve the results.;T
1420;e-commerce_nr_records_nr_variables.png;Given the number of records and that some variables are numeric, we might be facing the curse of dimensionality.;F
1421;e-commerce_nr_records_nr_variables.png;We face the curse of dimensionality when training a classifier with this dataset.;F
1422;e-commerce_histograms_numeric.png;All variables should be dealt with as date.;F
1423;e-commerce_histograms_numeric.png;The variable Weight_in_gms can be seen as ordinal.;F
1424;e-commerce_histograms_numeric.png;The variable Weight_in_gms can be seen as ordinal without losing information.;F
1425;e-commerce_histograms_numeric.png;Variable Customer_care_calls is balanced.;F
1426;e-commerce_histograms_numeric.png;It is clear that variable Discount_offered shows some outliers, but we can’t be sure of the same for variable Customer_care_calls.;F
1427;e-commerce_histograms_numeric.png;Outliers seem to be a problem in the dataset.;F
1428;e-commerce_histograms_numeric.png;Variable Prior_purchases shows a high number of outlier values.;F
1429;e-commerce_histograms_numeric.png;Variable Prior_purchases doesn’t have any outliers.;F
1430;e-commerce_histograms_numeric.png;Variable Discount_offered presents some outliers.;F
1431;e-commerce_histograms_numeric.png;At least 85% of the variables present outliers.;F
1432;e-commerce_histograms_numeric.png;The existence of outliers is one of the problems to tackle in this dataset.;T
1433;e-commerce_histograms_numeric.png;Considering the common semantics for Prior_purchases and Customer_care_calls variables, dummification if applied would increase the risk of facing the curse of dimensionality.;F
1434;e-commerce_histograms_numeric.png;Considering the common semantics for Customer_care_calls variable, dummification would be the most adequate encoding.;F
1435;e-commerce_histograms_numeric.png;The variable Customer_care_calls can be coded as ordinal without losing information.;T
1436;e-commerce_histograms_numeric.png;Feature generation based on variable Discount_offered seems to be promising.;F
1437;e-commerce_histograms_numeric.png;Feature generation based on the use of variable Discount_offered wouldn’t be useful, but the use of Customer_care_calls seems to be promising.;F
1438;e-commerce_histograms_numeric.png;Given the usual semantics of Discount_offered variable, dummification would have been a better codification.;F
1439;e-commerce_histograms_numeric.png;Not knowing the semantics of Cost_of_the_Product variable, dummification could have been a more adequate codification.;F
1440;maintenance_decision_tree.png;The variable Rotational speed [rpm] discriminates between the target values, as shown in the decision tree.;T
1441;maintenance_decision_tree.png;Variable Rotational speed [rpm] is one of the most relevant variables.;T
1442;maintenance_decision_tree.png;A smaller tree would be delivered if we would apply post-pruning, accepting an accuracy reduction of 5%.;T
1443;maintenance_decision_tree.png;As reported in the tree, the number of False Positive is smaller than the number of False Negatives, consider 1 as the positive class and 0 as the negative class.;T
1444;maintenance_decision_tree.png;The precision for the presented tree is lower than 60%, consider 1 as the positive class and 0 as the negative class.;F
1445;maintenance_decision_tree.png;The number of False Positives is higher than the number of True Positives for the presented tree, consider 1 as the positive class and 0 as the negative class.;F
1446;maintenance_decision_tree.png;The number of True Negatives is higher than the number of False Negatives for the presented tree, consider 1 as the positive class and 0 as the negative class.;T
1447;maintenance_decision_tree.png;The number of True Negatives reported in the same tree is 50, consider 1 as the positive class and 0 as the negative class.;F
1448;maintenance_decision_tree.png;Considering that A=True<=>[Rotational speed [rpm] <= 1381.5] and B=True<=>[Torque [Nm] <= 65.05], it is possible to state that KNN algorithm classifies (A,B) as 1 for any k ≤ 5990.;F
1449;maintenance_decision_tree.png;Considering that A=True<=>[Rotational speed [rpm] <= 1381.5] and B=True<=>[Torque [Nm] <= 65.05], it is possible to state that KNN algorithm classifies (A, not B) as 1 for any k ≤ 46.;T
1450;maintenance_decision_tree.png;Considering that A=True<=>[Rotational speed [rpm] <= 1381.5] and B=True<=>[Torque [Nm] <= 65.05], it is possible to state that KNN algorithm classifies (not A, B) as 1 for any k ≤ 46.;F
1451;maintenance_overfitting_mlp.png;We are able to identify the existence of overfitting for MLP models trained longer than 500 episodes.;F
1452;maintenance_overfitting_gb.png;We are able to identify the existence of overfitting for gradient boosting models with more than 502 estimators.;F
1453;maintenance_overfitting_rf.png;Results for Random Forests identified as 2, may be explained by its estimators being in underfitting.;F
1454;maintenance_overfitting_rf.png;The random forests results shown can be explained by the lack of diversity resulting from the number of features considered.;F
1455;maintenance_overfitting_rf.png;We are able to identify the existence of overfitting for random forest models with more than 502 estimators.;F
1456;maintenance_overfitting_knn.png;KNN is in overfitting for k larger than 13.;F
1457;maintenance_overfitting_knn.png;KNN with 11 neighbour is in overfitting.;F
1458;maintenance_overfitting_knn.png;KNN with more than 17 neighbours is in overfitting.;F
1459;maintenance_overfitting_knn.png;We are able to identify the existence of overfitting for KNN models with less than 3 neighbors.;T
1460;maintenance_overfitting_decision_tree.png;According to the decision tree overfitting chart, the tree with 20 nodes of depth is in overfitting.;T
1461;maintenance_overfitting_decision_tree.png;The chart reporting the accuracy for different trees shows that the model enters in overfitting for models with depth higher than 8.;F
1462;maintenance_overfitting_decision_tree.png;The decision tree is in overfitting for depths above 6.;F
1463;maintenance_overfitting_decision_tree.png;We are able to identify the existence of overfitting for decision tree models with more than 5 nodes of depth.;F
1464;maintenance_overfitting_dt_acc_rec.png;The difference between recall and accuracy becomes smaller with the depth due to the overfitting phenomenon.;F
1465;maintenance_pca.png;The first 2 principal components are enough for explaining half the data variance.;T
1466;maintenance_pca.png;Using the first 2 principal components would imply an error between 10 and 25%.;F
1467;maintenance_correlation_heatmap.png;The intrinsic dimensionality of this dataset is 2.;F
1468;maintenance_correlation_heatmap.png;One of the variables Process temperature [K] or Torque [Nm] can be discarded without losing information.;T
1469;maintenance_correlation_heatmap.png;The variable Rotational speed [rpm] can be discarded without risking losing information.;T
1470;maintenance_correlation_heatmap.png;Considering that the target variable is Process temperature [K] we can say that variables Air temperature [K] and Tool wear [min] seem to be useful for classification tasks.;F
1471;maintenance_correlation_heatmap.png;Variables Rotational speed [rpm] and Process temperature [K] are redundant.;T
1472;maintenance_correlation_heatmap.png;Considering that the target variable is Process temperature [K] we can say that from the correlation analysis alone, it is clear that there are relevant variables.;T
1473;maintenance_correlation_heatmap.png;Considering that the target variable is Torque [Nm] we can say that variable Tool wear [min] seems to be relevant for the majority of mining tasks.;F
1474;maintenance_correlation_heatmap.png;Considering that the target variable is Process temperature [K] we can say that variables Torque [Nm] and Tool wear [min] seem to be useful for classification tasks.;F
1475;maintenance_correlation_heatmap.png;Applying a non-supervised feature selection based on the redundancy, would not increase the performance of the generality of the training algorithms in this dataset.;F
1476;maintenance_correlation_heatmap.png;Removing variable Torque [Nm] might improve the training of decision trees .;T
1477;maintenance_correlation_heatmap.png;There is evidence in favour for sequential backward selection to select variable Rotational speed [rpm] previously than variable Torque [Nm].;F
1478;maintenance_boxplots.png;Variable Process temperature [K] is balanced.;T
1479;maintenance_boxplots.png;Those boxplots show that the data is not normalized.;T
1480;maintenance_boxplots.png;It is clear that variable Rotational speed [rpm] shows some outliers, but we can’t be sure of the same for variable Torque [Nm].;F
1481;maintenance_boxplots.png;Outliers seem to be a problem in the dataset.;F
1482;maintenance_boxplots.png;Variable Tool wear [min] shows a high number of outlier values.;F
1483;maintenance_boxplots.png;Variable Air temperature [K] doesn’t have any outliers.;T
1484;maintenance_boxplots.png;Variable Tool wear [min] presents some outliers.;F
1485;maintenance_boxplots.png;At least 85% of the variables present outliers.;F
1486;maintenance_boxplots.png;The histograms presented show a large number of outliers for most of the numeric variables.;F
1487;maintenance_boxplots.png;The existence of outliers is one of the problems to tackle in this dataset.;T
1488;maintenance_boxplots.png;A scaling transformation is mandatory, in order to improve the Naive Bayes performance in this dataset.;F
1489;maintenance_boxplots.png;Multiplying ratio and Boolean variables by 100, and variables with a range between 0 and 10 by 10, would have an impact similar to other scaling transformations.;F
1490;maintenance_boxplots.png;Normalization of this dataset could not have impact on a KNN classifier.;F
1491;maintenance_boxplots.png;Scaling this dataset would be mandatory to improve the results with distance-based methods.;T
1492;maintenance_histograms_symbolic.png;All variables should be dealt with as date.;F
1493;maintenance_histograms_symbolic.png;The variable TWF can be seen as ordinal.;T
1494;maintenance_histograms_symbolic.png;The variable HDF can be seen as ordinal without losing information.;T
1495;maintenance_histograms_symbolic.png;Considering the common semantics for PWF and Type variables, dummification if applied would increase the risk of facing the curse of dimensionality.;F
1496;maintenance_histograms_symbolic.png;Considering the common semantics for Type variable, dummification would be the most adequate encoding.;T
1497;maintenance_histograms_symbolic.png;The variable Type can be coded as ordinal without losing information.;F
1498;maintenance_histograms_symbolic.png;Feature generation based on variable OSF seems to be promising.;F
1499;maintenance_histograms_symbolic.png;Feature generation based on the use of variable RNF wouldn’t be useful, but the use of Type seems to be promising.;F
1500;maintenance_histograms_symbolic.png;Given the usual semantics of OSF variable, dummification would have been a better codification.;F
1501;maintenance_histograms_symbolic.png;Not knowing the semantics of RNF variable, dummification could have been a more adequate codification.;F
1502;maintenance_class_histogram.png;Balancing this dataset would be mandatory to improve the results.;T
1503;maintenance_nr_records_nr_variables.png;Given the number of records and that some variables are symbolic, we might be facing the curse of dimensionality.;F
1504;maintenance_nr_records_nr_variables.png;We face the curse of dimensionality when training a classifier with this dataset.;F
1505;maintenance_histograms_numeric.png;All variables should be dealt with as numeric.;T
1506;maintenance_histograms_numeric.png;The variable Rotational speed [rpm] can be seen as ordinal.;F
1507;maintenance_histograms_numeric.png;The variable Air temperature [K] can be seen as ordinal without losing information.;F
1508;maintenance_histograms_numeric.png;Variable Rotational speed [rpm] is balanced.;F
1509;maintenance_histograms_numeric.png;It is clear that variable Air temperature [K] shows some outliers, but we can’t be sure of the same for variable Torque [Nm].;F
1510;maintenance_histograms_numeric.png;Outliers seem to be a problem in the dataset.;F
1511;maintenance_histograms_numeric.png;Variable Torque [Nm] shows some outlier values.;T
1512;maintenance_histograms_numeric.png;Variable Air temperature [K] doesn’t have any outliers.;T
1513;maintenance_histograms_numeric.png;Variable Process temperature [K] presents some outliers.;T
1514;maintenance_histograms_numeric.png;At least 85% of the variables present outliers.;F
1515;maintenance_histograms_numeric.png;The existence of outliers is one of the problems to tackle in this dataset.;T
1516;maintenance_histograms_numeric.png;Considering the common semantics for Torque [Nm] and Air temperature [K] variables, dummification if applied would increase the risk of facing the curse of dimensionality.;T
1517;maintenance_histograms_numeric.png;Considering the common semantics for Torque [Nm] variable, dummification would be the most adequate encoding.;F
1518;maintenance_histograms_numeric.png;The variable Rotational speed [rpm] can be coded as ordinal without losing information.;F
1519;maintenance_histograms_numeric.png;Feature generation based on variable Rotational speed [rpm] seems to be promising.;F
1520;maintenance_histograms_numeric.png;Feature generation based on the use of variable Air temperature [K] wouldn’t be useful, but the use of Process temperature [K] seems to be promising.;F
1521;maintenance_histograms_numeric.png;Given the usual semantics of Rotational speed [rpm] variable, dummification would have been a better codification.;F
1522;maintenance_histograms_numeric.png;Not knowing the semantics of Tool wear [min] variable, dummification could have been a more adequate codification.;F
