Ia,Ib,Ic,Va,Vb,Vc,Output
-20.54715328,-18.2518536,40.61423272,0.534457474,-0.486192003,-0.048265471,0
714.2972833,95.17270216,-807.3363559,0.038056218,-0.0351924,-0.002863818,1
20.62891015,-62.88137826,38.65511785,0.595325016,-0.205978009,-0.389347007,0
-202.4998731,-642.5413996,847.1252535,-0.041053468,0.01145649,0.029596978,1
-412.1484692,189.3114477,-0.861179054,0.160608344,0.09297248,-0.253580824,1
-64.625379,632.3201794,-565.2747961,-0.160259233,-0.027689177,0.18794841,1
16.31967656,49.15767135,-62.75576555,-0.50790338,0.547617078,-0.039713698,0
827.0110021,-140.4077145,-684.4661694,0.031811552,-0.040192941,0.008381389,1
220.1817275,-862.910034,644.8877212,-0.031062484,-0.009064908,0.040127392,1
-22.97661554,-27.22564955,52.57879241,0.527879619,-0.501279121,-0.026600497,0
-818.7138269,164.8940891,-31.82393017,-0.03130493,0.35682732,-0.32552239,1
52.0767968,-9.171694074,-46.32912828,0.266950513,0.345270128,-0.612220641,0
-51.98948745,95.81971432,-47.07343122,-0.534007666,0.011397091,0.522610575,0
11.34982323,-26.06444531,11.2706551,0.587446738,-0.219964352,-0.367482386,0
-7.009980371,64.68323041,-54.9579442,-0.597248666,0.411502513,0.185746153,0
56.1830941,-512.9373023,459.4947037,0.295290891,0.033081399,-0.328372289,1
-779.3732808,29.01216272,750.3588864,-0.035035646,0.038193465,-0.003157819,1
44.76218172,-21.5760142,-26.48723122,0.41281332,0.179631568,-0.592444888,0
862.1627462,-338.8712682,21.38220928,0.02485935,-0.325018962,0.300159612,1
-53.97582629,16.32208001,39.47596342,0.27487797,-0.590147175,0.315269205,0
-34.7885897,82.25365145,-45.14330713,-0.594291629,0.170094543,0.424197085,0
-41.39692057,0.224768996,42.99139412,0.40577573,-0.573935702,0.168159972,0
-77.2786593,38.64570412,40.59009525,0.119146845,-0.510466987,0.391320142,0
45.27037733,-47.22050308,4.70191022,0.434572309,0.143872946,-0.578445254,0
810.3848204,-97.9310516,-710.3978359,0.033010857,-0.03944628,0.006435423,1
-718.9091223,-57.74922121,-42.81813184,-0.037418454,0.375521627,-0.338103172,1
-29.09230322,-11.61158161,42.52068136,0.491753146,-0.529071694,0.037318547,0
-34.47908061,-432.8877032,469.8135941,-0.490479332,-0.033592663,0.524071995,1
732.4099763,-676.5069807,-53.84379052,0.014915249,-0.295435783,0.280520534,1
-18.82551611,-17.51423878,33.37697275,0.548196414,-0.460846997,-0.087349417,0
24.75709413,51.12487125,-73.6344139,-0.463840605,0.582657794,-0.118817189,0
866.5721486,-584.9240893,-279.5844065,0.011759561,-0.041093612,0.029334051,1
-867.2967223,287.3791783,579.9153295,-0.026478046,0.041916834,-0.015438788,1
19.39394959,-29.81175543,7.230528299,0.575154135,-0.150001373,-0.425152762,0
31.78798398,56.41361561,-91.47360561,-0.387075055,0.620296804,-0.233221749,0
-63.34182795,32.89132092,27.35499967,0.167382053,-0.57193344,0.404551388,0
-43.80497916,91.08244477,-45.4369446,-0.562115587,0.073396134,0.488719453,0
-1.752010465,81.02855321,-77.42804482,-0.593439946,0.451333364,0.142106581,0
50.44098973,15.66886253,-63.76570177,-0.161092941,0.59378723,-0.432694289,0
31.47436615,44.07666187,-73.30174788,-0.410254777,0.602649203,-0.192394425,0
773.558935,-756.5848769,-14.98433856,-0.000723869,-0.042839905,0.043563774,1
772.9856573,23.57400131,25.20347894,0.127334209,-0.453990337,0.326656128,1
-27.82655523,98.68095953,-74.27427974,-0.618684768,0.280496283,0.338188485,0
53.05944106,16.07751785,-72.29769868,-0.034771488,0.554749668,-0.51997818,0
53.4835052,-58.40396205,6.249282553,0.45165898,0.122111046,-0.573770026,0
-428.3686501,883.2104156,-454.8440292,0.023258843,0.019040588,-0.042299431,1
-216.6780016,-633.7130041,850.3887515,-0.041220571,0.01211069,0.029109881,1
722.2848138,-804.4456276,-20.31296899,-0.004691084,-0.112448446,0.117139529,1
-37.14795707,91.55562269,-52.56572902,-0.589301602,0.148547619,0.440753984,0
411.1570079,-893.5155057,482.3839553,-0.023821559,-0.018290558,0.042112117,1
-32.93053451,92.4186341,-57.57304576,-0.602108655,0.195138815,0.40696984,0
0.365035588,52.79874065,-56.84116214,-0.58369986,0.435665224,0.148034636,0
-189.6667396,-652.7458473,842.4103234,-0.040891035,0.010829615,0.03006142,1
57.37521596,-17.31334649,-35.78913691,0.077242346,0.481590701,-0.558833047,0
-630.7856641,-12.39946104,-32.89141851,-0.183819361,0.516222319,-0.332402958,1
-48.36456161,9.151967197,36.24040111,0.36071081,-0.581525367,0.220814557,0
57.43855405,-29.17024489,-23.41442965,0.205850309,0.388923917,-0.594774226,0
55.75861271,-54.86256829,-0.346837308,0.404200448,0.186499228,-0.590699675,0
6.85020344,66.30557727,-70.82441599,-0.561260327,0.500152566,0.061107761,0
17.58841984,-790.4458465,-56.10856389,-0.035293375,0.23270751,-0.197414135,1
26.93867711,-44.832866,20.25960695,0.564339457,-0.104729417,-0.45961004,0
-16.885072,90.48464881,-76.61405665,-0.616959976,0.359936074,0.257023902,0
62.11181524,-42.2409925,-19.87082275,0.247096786,0.355466886,-0.602563672,0
59.34769813,-25.54813627,-37.50844858,0.062920109,0.489739629,-0.552659739,0
289.8863175,-867.1172569,579.3077228,-0.029041868,-0.012175565,0.041217433,1
29.79333512,56.84193563,-84.70798129,-0.427910247,0.605694267,-0.177784021,0
-60.38875925,-14.06405765,76.78770252,-0.486451283,-0.042125932,0.528577215,1
-26.08228041,-40.13399146,62.60228893,0.506582774,-0.540228028,0.033645253,0
49.52336096,27.10961751,-79.91443158,-0.12974404,0.593371232,-0.463627193,0
34.61852763,40.39305382,-72.76143648,-0.381024628,0.609149032,-0.228124404,0
-2.660606136,-55.39776642,54.45271554,0.592653216,-0.401282488,-0.191370729,0
54.75404775,6.7654102,-64.68323674,0.060206441,0.503719536,-0.563925976,0
125.7189071,-822.8936629,-53.68089405,-0.034293329,0.190112216,-0.155818886,1
869.9135369,-300.9533884,-568.9624118,0.025901759,-0.04192381,0.01602205,1
18.33866085,-789.1503875,770.8636145,-0.035356647,0.000297758,0.035058888,1
853.114995,-626.0847866,-227.0324714,0.009174453,-0.040360732,0.03118628,1
-40.86157639,97.52584337,-59.91183778,-0.589227838,0.143797541,0.445430297,0
429.7357818,-15.86164587,44.37503938,0.300917902,-0.59833465,0.297416747,1
20.16675773,-34.42058643,16.13259423,0.581739992,-0.17205298,-0.409687012,0
38.09574445,744.7683189,56.73670099,0.038335346,-0.247637655,0.209302309,1
-43.98759112,787.2964849,55.45491715,0.036471356,-0.219845274,0.183373918,1
-671.4912391,-57.20307281,11.56257908,0.116329729,0.094018582,-0.210348312,1
21.71221091,37.78950594,-62.99937695,-0.492835783,0.552553817,-0.059718034,0
-38.79601216,-0.415944697,36.12684416,0.443059218,-0.554343927,0.111284709,0
55.26689863,-2.317935997,-55.99606407,0.144707734,0.446818114,-0.591525847,0
-768.5756806,40.04623091,-38.30185318,-0.03501393,0.370210906,-0.335196976,1
48.17951713,-18.04037912,-33.43798175,0.363044607,0.242812491,-0.605857098,0
844.6139967,63.38045998,-11.89582066,-0.159745681,-0.046764751,0.206510432,1
-60.82682406,7.429823562,56.18716357,0.201953576,-0.593540858,0.391587282,0
-22.09473135,93.38751451,-74.42389465,-0.619132038,0.320323178,0.29880886,0
503.4238571,-887.0389351,-38.1227191,-0.019267941,0.021833814,-0.002565874,1
276.8768873,-34.62327678,44.09661587,0.34276162,-0.607709354,0.264947735,1
422.3502699,-889.5451492,-42.65740056,-0.023290929,0.06295176,-0.03966083,1
-882.8063194,451.5854699,433.2428841,-0.019214112,0.042324041,-0.023109929,1
873.3497731,47.32320117,6.790641568,-0.020487224,-0.265868214,0.286355438,1
-826.8790927,682.2741509,146.7106646,-0.005287717,0.039057828,-0.033770111,1
736.9470224,69.84928128,-25.6285629,-0.254956227,0.132935069,0.122021158,1
483.4763777,-500.396023,19.05833813,0.031280959,-0.508203814,0.476922855,1
843.0966883,63.85601929,-12.66789479,-0.165087598,-0.037270009,0.202357608,1
-22.19529872,-38.14777804,66.77154193,0.548895433,-0.425279499,-0.123615933,0
-59.86698342,16.41789971,45.66085151,0.190899668,-0.586026086,0.395126418,0
-829.4902501,666.2372247,4.414089435,-0.007246624,0.208249304,-0.20100268,1
-39.61460803,62.70746197,-23.09285393,-0.54307381,0.038819525,0.504254286,0
611.8893977,-866.8144071,254.9412425,-0.013393541,-0.028123902,0.041517443,1
-72.33151355,66.97382113,2.004189186,-0.143996542,-0.42680957,0.570806113,0
831.1675813,-154.8949751,-676.2713477,0.031361463,-0.04038507,0.009023607,1
-72.16532841,75.01065561,-6.317367391,-0.217716247,-0.371266087,0.588982335,0
14.52689209,60.65039768,-72.84413336,-0.525927123,0.540849434,-0.014922311,0
687.6491754,136.5001826,-824.1516216,0.038828705,-0.033981872,-0.004846833,1
-500.7335672,233.4197342,269.5018605,0.131713664,-0.013963848,-0.117749816,1
-64.96053718,16.14816779,45.04518717,0.029724737,-0.539522311,0.509797574,0
-30.6184633,63.20002021,-36.24765721,-0.59197165,0.178906687,0.413064963,0
-45.58818912,-15.39875474,60.98694386,0.31863056,-0.605641623,0.287011063,0
-29.12534527,96.37407485,-70.50036021,-0.615718627,0.261541177,0.35417745,0
-621.8690365,-231.1926137,855.0737989,-0.040490932,0.031082357,0.009408575,1
42.1508652,-65.10301862,31.2165072,0.586871308,-0.142204026,-0.444667282,0
828.5489986,33.72557724,18.15058022,0.069301807,-0.385626551,0.316324744,1
-521.0849612,878.8694473,-355.6712627,0.018653728,0.023616076,-0.042269804,1
-69.22712043,48.38553295,17.49452342,0.045274613,-0.531132309,0.485857696,0
5.1368423,-41.65520076,38.71403087,0.597775654,-0.316375928,-0.281399727,0
-744.3670792,-69.66017584,24.95199286,0.250445894,-0.123633137,-0.126812757,1
751.5654063,69.45366088,-24.26993438,-0.24586358,0.114300881,0.131562698,1
18.33621989,-34.18432768,17.72723447,0.585378485,-0.190050399,-0.395328086,0
-720.4540531,-31.13119565,-35.26524415,-0.041361075,0.368559707,-0.327198632,1
-9.291157144,-45.62312661,64.23939036,0.56978023,-0.408363953,-0.161416277,0
-615.1722255,-70.67550088,34.35856381,0.31109437,-0.258689746,-0.052404625,1
-3.559461557,-23.68235964,24.04718373,0.586716371,-0.352148516,-0.234567855,0
55.33278334,-0.631498896,-57.74780027,0.126254995,0.460078459,-0.586333454,0
-819.0509464,-31.75407524,-19.60299878,-0.08108626,0.400116553,-0.319030294,1
726.0951559,-673.2544511,-50.77698394,0.015535953,-0.306741697,0.291205744,1
-63.70403065,71.69060336,-5.648271009,-0.467312046,-0.042337275,0.509649322,1
-16.11206254,94.96071704,-82.24113389,-0.617362419,0.378609059,0.23875336,0
-392.876619,-478.419161,-56.21388609,-0.042355017,0.342431928,-0.300076911,1
14.35424184,-761.4327802,749.429647,-0.253034158,-0.005034383,0.258068541,1
-42.25886217,-8.677778489,53.1428889,0.401945042,-0.58250377,0.180558727,0
-70.54864705,74.13247784,-6.692754095,-0.251564826,-0.343878787,0.595443613,0
-448.9757265,-450.1283008,901.2742607,-0.041337638,0.022444294,0.018893344,1
37.91080611,47.51658063,-88.57842124,-0.323800235,0.625418867,-0.301618632,0
57.397107,1.118454227,-56.65082639,0.071988126,0.494097012,-0.566085139,0
453.0075941,417.5130799,54.98815397,0.042295968,-0.353673606,0.311377637,1
-851.7292722,-62.35896902,10.36643818,0.148746701,0.065717286,-0.214463987,1
-254.9325635,27.91061726,-48.47532015,-0.339233566,0.605641632,-0.266408065,1
-62.45664508,82.34294276,-17.97896594,-0.395642902,-0.197282403,0.592925305,0
53.93245204,11.72529967,-68.94425442,0.021779037,0.526408393,-0.54818743,0
829.4831556,33.72609136,18.15108397,0.069342584,-0.385626524,0.31628394,1
-317.6120814,25.42408912,-47.15742117,-0.331238176,0.605829189,-0.274591013,1
671.0894671,163.8910932,-832.8479556,0.039395089,-0.033227452,-0.006167637,1
612.8817535,-872.2453171,-30.86267277,-0.012743283,-0.03750185,0.050245133,1
-16.19966913,-39.90251507,58.87390375,0.562127115,-0.464159657,-0.097967458,0
-418.5368051,-49.02235371,35.68936732,0.274573699,-0.029318913,-0.245254786,1
862.6518106,-608.4234513,-252.0834224,0.010671466,-0.040915264,0.030243798,1
27.8917551,38.59303184,-63.30719646,-0.429025936,0.590346664,-0.161320727,0
-56.2527406,-4.591644764,57.08075111,0.224070332,-0.599761734,0.375691402,0
41.45516253,42.95555966,-87.68713346,-0.273985388,0.624330636,-0.350345249,0
-63.39557232,33.4712777,29.92429463,-0.148363195,-0.434582816,0.582946011,0
330.4106869,-24.38324722,46.89365605,0.328190281,-0.605592665,0.277402384,1
55.97484821,-23.22515537,-30.39588565,0.239031639,0.365119722,-0.604151361,0
-50.78389547,90.44870247,-37.75380295,-0.521592423,-0.011568374,0.533160797,0
-30.19317819,780.47255,55.70128263,0.036818341,-0.22462847,0.187810129,1
155.0200338,-831.0687608,676.0464636,-0.033517762,-0.005665538,0.0391833,1
-47.66726989,90.28126188,-40.77435518,-0.540676676,0.02588757,0.514789106,0
56.47909605,7.544228215,-62.15984345,0.005631237,0.532017418,-0.537648655,0
55.46742319,-525.558414,472.6198651,0.240470284,0.033232767,-0.273703051,1
51.40953223,-87.17614168,38.46572307,0.453664576,0.042333858,-0.495998433,1
-503.3341842,886.8910295,38.12177499,0.019263864,-0.021826801,0.002562938,1
-4.920234949,57.22593737,-52.30570242,-0.6002097,0.371979747,0.228229954,0
499.2571612,-881.2091816,381.9497571,-0.019880465,-0.022430156,0.042310621,1
21.05422274,67.97228876,-92.29443225,-0.476092119,0.590648749,-0.11455663,0
61.05693424,-28.13796656,-34.94052497,0.091087284,0.472389442,-0.563476726,0
3.823825342,-766.2534814,764.4321594,-0.037469702,0.001620032,0.035849671,1
-18.85188064,91.19428155,-75.3563014,-0.618077617,0.344036597,0.27404102,0
-758.2237126,772.0024273,16.00559026,0.00136711,0.140305215,-0.141672326,1
132.4515588,-164.9382807,34.62110874,0.041155561,-0.529412034,0.488256473,1
31.31682859,-789.5416592,760.8239715,-0.104659289,0.006668556,0.097990733,1
-37.49494103,-387.935216,427.6803393,-0.497806692,-0.034868181,0.532674873,1
-319.4646558,-570.7145912,890.2733364,-0.037419891,0.015605152,0.021814738,1
139.9068082,-839.1519005,699.2871449,-0.032631229,-0.005416087,0.038047316,1
41.08733214,-61.28436483,16.4680704,0.509109963,0.027766227,-0.53687619,0
117.7762421,-40.14452634,49.6842013,0.366859393,-0.591493195,0.224633802,1
-452.4308193,883.2576807,-430.8291251,0.022136065,0.020220298,-0.042356363,1
-28.99201498,-37.7754147,63.01326095,0.490397306,-0.552553734,0.062156428,0
851.8694793,-614.2373925,-67.23664224,0.010468516,-0.16232879,0.151860274,1
-66.90929612,36.78806142,26.3533301,-0.186172015,-0.407214219,0.593386234,0
-5.108686636,-25.98007929,20.90127304,0.372502458,-0.550938259,0.178435801,0
32.60690652,34.07653072,-63.84648957,0.486773705,0.065957237,-0.552730943,0
-10.69645732,-759.7583614,-56.36494063,-0.037760668,0.2386166,-0.200855932,1
25.15333144,-58.03944964,48.80998112,0.609222551,-0.292583365,-0.316639186,0
592.8716506,42.08619257,32.44349396,0.181868078,-0.496879937,0.315011859,1
43.92489572,12.48076387,-60.10073157,-0.295183223,0.605829197,-0.310645974,0
23.96297038,-27.29002722,-0.112472414,0.557944851,-0.092942301,-0.46500255,0
-235.3298632,855.8506728,-618.40291,0.030891166,0.009656003,-0.04054717,1
46.52128049,-38.62897665,-5.62173958,0.432216334,0.149943931,-0.582160265,0
-336.1375951,881.2512118,46.67688921,0.027022885,-0.103298663,0.076275778,1
-63.38628109,70.95747513,-5.258790449,-0.377453986,-0.221734195,0.599188181,0
-622.5417699,-231.937393,854.4768994,-0.04049824,0.031097357,0.009400883,1
-855.2458154,299.6755122,-23.88717533,-0.026456686,0.333624137,-0.307167452,1
-256.1195726,-603.2478201,861.3735557,-0.041631711,0.013994941,0.02763677,1
-573.921016,-276.7850257,-51.12220174,-0.041179957,0.370620071,-0.329440114,1
34.91592788,-763.685747,731.1869274,-0.07389366,0.010800859,0.063092801,1
870.5321473,-387.9132558,-5.859096939,0.02263494,-0.302080322,0.279445382,1
60.84217156,-26.35472267,-36.59817284,0.072263769,0.484075196,-0.556338964,0
-66.50770919,93.44296772,-24.50977101,-0.388259731,-0.142668621,0.530928353,0
-601.8375231,-257.8407718,861.7688952,-0.04086292,0.030161983,0.010700938,1
-53.38346967,19.0876518,30.83162252,0.320020185,-0.583237729,0.263217544,0
1.295925871,-723.0080417,724.2243139,-0.33683585,-0.014082183,0.350918033,1
712.180744,-817.2283847,105.0598392,-0.006341319,-0.033135436,0.039476755,1
-69.24047631,84.49677189,-18.72688752,-0.329288842,-0.269540217,0.598829059,0
6.449882294,-736.1504298,732.1263614,-0.306223377,-0.010265225,0.316488602,1
550.2654603,-882.6913702,334.5797288,-0.016941312,-0.025097102,0.042038415,1
872.9238425,-484.8010862,-29.15127128,0.017971563,-0.257071608,0.239100044,1
34.20435615,-62.31590424,41.08416106,0.607323296,-0.232592088,-0.374731208,0
-181.0399692,-674.2542037,857.4598225,-0.038255553,0.009621151,0.028634403,1
-65.4185907,39.17507666,28.06976337,0.06753036,-0.544016359,0.476485999,0
-730.423029,-17.18787258,-29.14819464,-0.160732224,0.489739636,-0.329007412,1
-242.8084761,-613.3066826,858.121129,-0.041502513,0.013365144,0.02813737,1
17.72938219,-773.0315295,757.3829262,-0.037154191,0.000954926,0.036199265,1
361.258195,-884.7547972,-45.58397883,-0.025994966,0.091884876,-0.065889911,1
112.1623742,-817.4716195,-54.01015547,-0.034679541,0.195193948,-0.160514407,1
-24.50026749,762.1437501,-734.9983107,0.266373691,0.007032641,-0.273406332,1
33.26151879,-36.6359028,5.325514076,0.546079172,-0.059533481,-0.486545691,0
250.2082133,-858.309921,610.1007501,-0.030462905,-0.010251401,0.040714307,1
-67.25771971,57.91856736,12.15997138,-0.320121843,-0.287984396,0.608106239,0
-270.0381043,-593.782838,863.8186788,-0.04175795,0.014636293,0.027121657,1
-67.18723225,34.91002916,34.57962853,0.022990447,-0.530141216,0.507150769,0
-38.46984273,-745.4622398,783.9298257,-0.038367297,0.003626937,0.03474036,1
-194.1426387,-666.2279584,860.4456759,-0.037574403,0.010046769,0.027527633,1
49.62007216,-62.82103121,16.14095681,0.516103913,0.018255479,-0.534359392,0
-525.4977207,324.8962355,201.3907918,-0.046330021,0.0258365,0.02049352,1
-39.75093701,81.57093679,-39.58708833,-0.576984293,0.114038325,0.462945968,0
-68.69516929,250.6251321,-179.4804528,-0.407923898,-0.041147407,0.449071305,1
606.5945094,1.793677322,37.28909323,0.232641262,-0.555773587,0.323132325,1
54.23846007,11.03756096,-68.31873309,0.003790878,0.53511538,-0.538906258,0
-57.99581493,2.460651549,58.32340373,0.245981744,-0.599936312,0.353954568,0
-345.3898411,-548.0178055,895.5760036,-0.040726432,0.017502373,0.023224059,1
35.34969741,251.5078396,-284.2369646,0.50155136,0.039045897,-0.540597256,1
-33.62698527,91.41693448,-55.9473044,-0.599495072,0.185410177,0.414084895,0
14.86265768,45.97113391,-60.83379159,-0.545187393,0.501571122,0.043616271,0
5.950860794,47.95932928,-49.88548635,-0.378573245,0.567075379,-0.188502134,1
486.9125584,68.67109181,-40.53872328,-0.34736069,0.356777409,-0.009416719,1
34.23814218,-43.84396046,11.96922993,0.530644755,-0.019721319,-0.510923436,0
39.72568496,-29.21665542,-13.45336157,0.476353102,0.083999777,-0.56035288,0
133.3814298,686.8265198,57.59507135,0.040078893,-0.277267693,0.2371888,1
-41.02946811,-0.03896715,43.02588425,0.43715782,-0.540513406,0.103355586,0
-5.138612736,64.02465028,-55.91645498,-0.593094331,0.425485278,0.167609052,0
-63.23742016,27.35679133,35.88062883,-0.083002551,-0.478291689,0.56129424,0
709.4332283,70.40214461,-28.29990484,-0.272207973,0.16979166,0.102416313,1
225.8746372,-32.52031644,48.67272879,0.350286937,-0.603300129,0.253013192,1
13.61545728,-43.45515772,32.11944791,0.59513103,-0.240762776,-0.354368254,0
852.1611243,39.43313317,13.69269088,0.03356969,-0.339932494,0.306362804,1
-62.01192121,673.1884227,-608.7431134,-0.114381095,-0.024551267,0.138932362,1
52.91821567,-9.110984348,-47.10163962,0.250504056,0.360387563,-0.610891619,0
32.783022,-26.10802837,-10.11100025,0.515302388,0.011041515,-0.526343903,0
843.1626626,-246.5284599,27.14371773,0.028471815,-0.34391737,0.315445555,1
-67.62982219,70.95928125,-1.496880497,-0.266641712,-0.332235733,0.598877445,0
-18.4702923,-15.66645224,30.93749849,0.550736722,-0.453496841,-0.097239881,0
-65.3778433,-729.1625924,-57.05250491,-0.038891366,0.256435587,-0.217544221,1
14.44174506,51.04870893,-62.42267355,-0.518509803,0.539120105,-0.020610303,0
745.337982,19.33628136,27.86012344,0.149747061,-0.478291236,0.328544175,1
-6.656714923,84.88754219,-81.13441477,-0.601989685,0.433374373,0.168615313,0
-67.94058535,79.27570234,-14.32938596,-0.327188427,-0.272628784,0.599817212,0
678.603277,126.3549496,45.72602016,0.03890297,-0.376562874,0.337659904,1
-385.8831832,-495.636613,881.5175326,-0.042362306,0.020093209,0.022269097,1
50.83470023,-62.93780358,14.70861729,0.460307288,0.042368437,-0.502675725,1
684.4423154,74.44513793,19.15892681,0.07955506,-0.401282187,0.321727127,1
772.1335641,-766.0791732,-6.044571776,-0.001120328,-0.036167403,0.037287731,1
-60.56049631,28.33658358,34.11954581,0.178318567,-0.577101775,0.398783208,0
51.03455773,26.73189331,-80.34933169,-0.102663754,0.585094409,-0.482430655,0
-321.6594247,-550.7699065,874.4364585,-0.042123145,0.017089165,0.02503398,1
36.33643015,23.00515956,-62.67501197,-0.381940962,0.598577912,-0.21663695,0
-48.06379458,92.90834942,-47.73561259,-0.550991124,0.047270839,0.503720285,0
32.11928469,-44.43745653,14.59332308,0.54339384,-0.048525467,-0.494868373,0
14.32937675,-43.88915064,31.92827479,0.593859623,-0.231786843,-0.36207278,0
-71.13565613,79.6126285,-11.94857056,-0.27055053,-0.32610263,0.59665316,0
-871.8704732,-46.4905495,-7.567120371,0.014486444,0.274387689,-0.288874132,1
-8.22047879,-22.60833386,27.7531731,0.578856009,-0.389266585,-0.189589424,0
-592.3153991,-271.8459465,864.159082,-0.041041718,0.029706057,0.011335661,1
-44.40424341,4.538985627,36.89449233,0.397014426,-0.573046667,0.176032242,0
-26.63024709,-507.4728977,536.3674571,-0.469732225,-0.029749041,0.499481266,1
-64.91829839,78.84454399,-12.02001394,-0.349851112,-0.249710944,0.599562056,0
-698.4912428,821.4226299,22.83863726,0.006659085,0.095406432,-0.102065517,1
576.9353664,-867.6821887,292.8188213,-0.015647665,-0.02624895,0.041896615,1
10.93061796,759.322752,-770.2550073,0.037742773,-0.002222076,-0.035520697,1
-42.53524187,-322.6703548,367.4508287,-0.505314356,-0.036974024,0.542288381,1
-53.1816573,91.35543226,-41.06288851,-0.517309457,-0.019330243,0.5366397,0
544.7152311,-874.4731471,331.7523531,-0.017484763,-0.024655001,0.042139763,1
-1.978770168,86.66148045,-88.07086607,-0.588325115,0.476055215,0.1122699,0
506.0100561,-889.4921333,385.6367242,-0.019295703,-0.022919937,0.04221564,1
-55.15801629,93.19789417,-41.15927594,-0.507520034,-0.036878994,0.544399028,0
-66.94270287,28.25046159,35.05281576,-0.093585733,-0.47238936,0.565975093,0
56.22821364,-414.4996588,361.0324167,0.360439509,0.03748993,-0.397929439,1
0.197406534,-39.74869947,41.74802064,0.593854236,-0.355475132,-0.238379103,0
25.35452,63.66691268,-92.29092408,-0.443942249,0.604946372,-0.161004123,0
-66.40974746,593.9888687,-525.1698496,-0.197445189,-0.030117373,0.227562562,1
-631.6099575,-217.7510643,851.4522248,-0.040289317,0.031530614,0.008758703,1
-69.53386023,73.21046456,-6.5560164,-0.267975369,-0.329889418,0.597864787,0
-63.81814402,25.09776985,41.02058804,0.117279839,-0.56664816,0.449368321,0
737.416109,52.85416504,-790.2700215,0.037128767,-0.036251522,-0.000877245,1
-54.80812248,88.62218235,-31.90415839,-0.488577222,-0.068416396,0.556993618,0
-60.94547948,88.18042943,-30.23382658,-0.446116453,-0.131311365,0.577427818,0
90.57180638,-41.95426262,49.81686593,0.370114397,-0.587073367,0.21695897,1
143.6977766,-18.73223581,19.32727298,0.357753006,-0.58091124,0.223158234,1
-33.12226988,-20.04645809,53.16872796,0.357024929,-0.597987176,0.240962246,0
5.20055918,-57.64694894,52.44638976,0.601170011,-0.3646517,-0.236518311,0
15.12766138,43.15147509,-61.82631031,-0.528734005,0.521933153,0.006800852,0
-56.80802726,20.72230225,33.11010207,0.264648482,-0.586730141,0.322081659,0
32.10508897,-788.2910012,758.7879569,-0.096983399,0.007533049,0.08945035,1
-35.42414801,-5.896682046,43.13884919,0.451556259,-0.554948119,0.103391861,0
-54.6591385,7.48394102,49.3850531,0.269587156,-0.596202697,0.326615541,0
-525.1123083,320.6317531,206.6707106,-0.046540811,0.026269169,0.020271642,1
-687.584244,-136.9721152,824.5540956,-0.038883145,0.034070553,0.004812592,1
-32.47875985,63.34322878,-34.58880403,-0.587500901,0.160634662,0.426866239,0
52.17083221,-45.44531539,-0.361387397,0.399785967,0.189758896,-0.589544863,0
-706.6750343,-13.9339392,-31.02546527,-0.17691685,0.50600247,-0.32908562,1
871.8512672,46.49042793,7.566779328,-0.014481348,-0.274387592,0.28886894,1
-338.4982688,21.21674502,-46.04304407,-0.316783969,0.603987305,-0.287203336,1
-693.3634975,-89.21198679,782.8271355,-0.010939579,0.02797101,-0.017031431,1
13.38338394,-43.70603819,32.69136941,0.594864715,-0.240482632,-0.354382083,0
-61.80014161,29.89365563,28.81187097,0.194432902,-0.57754482,0.383111918,0
-59.61599426,-26.4900959,88.34650271,-0.488580796,-0.042054044,0.530634839,0
-792.0686261,56.74602968,735.3203329,-0.034270214,0.038753081,-0.004482868,1
54.09693301,-12.15217669,-44.88004749,0.243423558,0.365995478,-0.609419036,0
-55.14337756,96.1119452,-44.33757444,-0.514015601,-0.025846833,0.539862435,0
877.8064882,52.06766221,2.105363762,-0.056364518,-0.213449008,0.269813527,1
-727.4560614,-31.07250184,-22.35712894,-0.090878297,0.414211632,-0.323333335,1
521.8769453,-533.6700515,13.92843185,0.029427535,-0.494062573,0.464635038,1
-23.93583928,-26.5763834,52.88889107,0.523371124,-0.506261586,-0.017109538,0
-57.6376284,22.25939141,37.20150516,0.223316056,-0.585586425,0.362270369,0
-711.0849467,-71.69940889,-43.42242903,-0.037725137,0.375910504,-0.338185368,1
423.9368942,-893.1324585,471.3516613,-0.023346005,-0.018886987,0.042232992,1
-9.686157672,-49.86659558,59.55275326,0.566630924,-0.468155678,-0.098475245,0
-302.1227413,869.8051804,-567.684329,0.028514806,0.012878273,-0.041393079,1
393.1729701,477.9169318,56.21090245,0.042372964,-0.342439304,0.30006634,1
3.262675547,-732.6524971,731.9067072,-0.324725922,-0.012878276,0.337604198,1
56.13577999,-277.2737535,223.7176414,0.386123677,0.040573811,-0.426697489,1
38.42736254,-24.08084382,-17.7799489,0.474287932,0.087036828,-0.56132476,0
-32.19004032,-28.15599216,63.0163028,0.486283973,-0.549467274,0.063183301,0
33.6959571,-44.17231535,12.75107224,0.535222765,-0.029553207,-0.505669558,0
-54.93193024,13.67320987,43.20756273,0.383433267,-0.544312631,0.160879364,0
20.56732426,-62.25902485,41.69170058,0.601999136,-0.241352611,-0.360646524,0
751.0288457,-786.7048705,35.68668443,-0.003068505,-0.035096431,0.038164936,1
-48.94981533,-10.54272108,62.16794414,0.352756732,-0.599249813,0.246493081,0
-70.35612191,44.0026473,29.04357861,-0.162929825,-0.424788392,0.587718217,0
