ra,dec,run,camcol,field,class,redshift,plate,mjd
209.16234,32.883035,4570,4,16,GALAXY,0.6686128,3861,55274
209.10029,32.898866,4570,4,16,GALAXY,0.5155476,3861,55274
209.15009,32.595372,4576,4,583,GALAXY,0.4805008,3861,55274
209.13795,33.079828,4576,5,582,GALAXY,0.3348833,3861,55274
209.11055,32.838647,4570,4,16,GALAXY,0.653515,3861,55274
209.04432,33.061967,4576,5,581,GALAXY,0.3336275,3861,55274
209.09094,32.87028,4570,4,16,QSO,2.231142,3861,55274
209.1081,32.751749,4576,4,582,GALAXY,0.4701324,3861,55274
209.16658,32.9265,4570,4,16,GALAXY,0.6537166,3861,55274
209.15019,32.672191,4576,4,583,GALAXY,0.6410532,3861,55274
209.18041,33.116461,4576,5,582,QSO,2.469141,3861,55274
209.08973,33.774765,4007,1,31,GALAXY,0.7312182,3861,55274
209.35584,33.742652,4007,1,32,GALAXY,0.7487176,3861,55274
209.05781,33.947122,4512,1,79,GALAXY,0.3590955,3861,55274
209.24684,33.703631,4007,1,32,GALAXY,0.4810341,3861,55274
209.28956,33.80081,4007,1,32,STAR,-6.973401e-05,3861,55274
209.37288,33.705753,4007,1,32,GALAXY,0.5462459,3861,55274
209.22525,33.675434,4570,6,15,STAR,0.0007164914,3861,55274
209.23189,33.588007,4576,6,582,GALAXY,0.5289479,3861,55274
209.13284,33.274436,4570,5,15,GALAXY,0.5110272,3861,55274
209.1572,33.456914,4576,6,581,GALAXY,0.4727274,3861,55274
209.13574,33.305654,4570,5,15,QSO,1.263062,3861,55274
209.30357,33.37412,4570,5,16,GALAXY,0.4863964,3861,55274
209.09058,33.241876,4570,5,15,GALAXY,0.5175895,3861,55274
209.25473,33.206764,4570,5,16,STAR,-0.0002966961,3861,55274
209.08881,33.175614,4576,5,582,GALAXY,0.5282446,3861,55274
209.3289,33.349863,4570,5,16,STAR,-0.0004596823,3861,55274
209.24978,33.342186,4570,5,16,GALAXY,0.6110917,3861,55274
209.14081,33.244669,4570,5,15,STAR,-7.89893e-06,3861,55274
209.33476,33.162754,4576,5,583,GALAXY,0.4758535,3861,55274
209.31964,33.004211,4576,5,583,GALAXY,0.5200476,3861,55274
209.38022,33.098018,4576,5,583,GALAXY,0.6131042,3861,55274
209.18762,33.070557,4576,5,582,GALAXY,0.3200299,3861,55274
209.31093,32.856053,4570,4,17,GALAXY,0.4752795,3861,55274
209.17051,32.59147,4576,4,583,QSO,2.362554,3861,55274
209.32404,32.816571,4570,4,17,GALAXY,0.5217566,3861,55274
209.39703,32.921005,4570,4,17,GALAXY,0.5419492,3861,55274
209.34901,32.818704,4570,4,17,GALAXY,0.6556585,3861,55274
209.2336,32.963263,4570,4,16,GALAXY,0.6067845,3861,55274
209.3765,32.980364,4576,5,583,GALAXY,0.5227806,3861,55274
209.29557,32.933298,4570,4,17,QSO,2.453767,3861,55274
209.28923,32.802493,4570,4,17,GALAXY,0.5255119,3861,55274
209.31373,32.764933,4570,4,17,QSO,5.539516,3861,55274
209.22254,32.802333,4570,4,17,GALAXY,0.7508609,3861,55274
209.384,32.758266,4570,4,18,GALAXY,0.4463746,3861,55274
209.26717,32.696504,4576,4,583,STAR,-4.13579e-05,3861,55274
209.39829,32.675524,4576,4,584,GALAXY,0.522073,3861,55274
209.2925,32.644973,4576,4,583,GALAXY,0.6421335,3861,55274
209.47904,33.656256,4007,1,33,GALAXY,0.6100225,3861,55274
209.45513,33.622048,4570,6,17,GALAXY,0.533087,3861,55274
209.47085,33.534879,4576,6,583,GALAXY,0.6103272,3861,55274
209.48833,33.619709,4570,6,17,STAR,-0.001448619,3861,55274
209.38946,33.486964,4576,6,583,GALAXY,0.6213307,3861,55274
209.46658,33.718988,4007,1,33,STAR,0.0001124796,3861,55274
209.3638,33.52144,4576,6,582,GALAXY,0.6147978,3861,55274
209.40005,33.269429,4570,5,17,GALAXY,0.290821,3861,55274
209.37786,33.29114,4570,5,17,GALAXY,0.5743006,3861,55274
209.42188,33.255315,4570,5,17,GALAXY,0.6326944,3861,55274
209.40829,33.84835,4007,1,32,GALAXY,0.6107969,3861,55274
209.46063,33.238916,4570,5,17,GALAXY,0.6114747,3861,55274
209.46198,33.212735,4570,5,17,STAR,-0.0004848484,3861,55274
209.47641,33.251496,4570,5,17,GALAXY,0.5297278,3861,55274
209.42145,33.214075,4570,5,17,STAR,0.0003849348,3861,55274
209.54292,33.371186,4576,6,584,GALAXY,0.4738086,3861,55274
209.44146,33.911404,4512,1,82,GALAXY,0.2823946,3861,55274
209.39975,33.013499,4576,5,583,GALAXY,0.6204163,3861,55274
171.66595,-3.2337276,1231,2,16,STAR,-9.007137e-05,326,52375
171.61881,-3.4990069,1231,1,16,QSO,1.19296,326,52375
171.79677,-3.5970984,1231,1,17,QSO,1.754536,326,52375
171.61537,-3.1384972,1231,2,16,GALAXY,0.3295977,326,52375
171.61148,-3.3584792,1140,1,125,STAR,0.0001312626,326,52375
171.64031,-3.3159654,1140,1,125,GALAXY,0.2209932,326,52375
171.70319,-3.5818702,1231,1,16,GALAXY,0.3424569,326,52375
171.86568,-3.3227731,1140,1,127,GALAXY,0.1059285,326,52375
171.83037,-3.2527283,1231,2,17,STAR,0.0001108184,326,52375
171.77495,-3.3644521,1140,1,126,GALAXY,0.06881012,326,52375
172.0825,-2.6378168,1140,3,128,GALAXY,0.09863377,326,52375
172.05148,-2.9147319,1140,2,128,QSO,0.8011336,326,52375
172.11432,-2.8525452,1231,3,19,GALAXY,0.6851945,326,52375
172.12978,-2.9097382,1140,2,128,QSO,1.844039,326,52375
172.03871,-3.0244846,1140,2,128,QSO,2.034647,326,52375
172.06386,-2.8362042,1231,3,19,GALAXY,0.3188052,326,52375
172.07771,-2.8788457,1140,2,128,GALAXY,0.09526824,326,52375
172.12291,-2.736999,1231,3,19,STAR,0.0001372105,326,52375
172.1177,-2.4259061,1231,4,19,STAR,0.0001928333,326,52375
172.02748,-3.0651993,1231,2,19,GALAXY,0.09512711,326,52375
172.15252,-2.7711149,1231,3,19,QSO,0.140269,326,52375
172.18257,-2.4989651,1140,3,129,GALAXY,0.09759691,326,52375
172.0388,-2.7072075,1231,3,19,STAR,1.592556e-05,326,52375
172.13145,-2.9487406,1140,2,128,GALAXY,0.06975236,326,52375
172.12409,-2.4112421,1231,4,19,GALAXY,0.09980307,326,52375
172.12636,-2.6746639,1231,3,19,GALAXY,0.144795,326,52375
172.14612,-2.7328161,1231,3,19,GALAXY,0.1407026,326,52375
172.00395,-2.5308646,1140,3,128,GALAXY,0.182991,326,52375
171.8085,-2.5174116,1140,3,126,STAR,-0.0003727878,326,52375
171.79904,-2.6956423,1231,3,17,GALAXY,0.1191443,326,52375
171.96391,-2.9003213,1140,2,127,GALAXY,0.1851906,326,52375
171.86518,-2.5471696,1140,3,127,GALAXY,0.1445064,326,52375
171.90955,-2.4767384,1140,3,127,STAR,-8.011728e-05,326,52375
171.91776,-2.3147526,1231,4,18,GALAXY,0.09773472,326,52375
171.88349,-2.6811826,1231,3,18,QSO,1.59023,326,52375
171.78906,-2.318717,1231,4,17,QSO,0.9359763,326,52375
171.98254,-2.820047,1231,3,18,STAR,0.0001121523,326,52375
171.76077,-2.6710809,1231,3,17,GALAXY,0.1193511,326,52375
171.89228,-2.9660815,1140,2,127,GALAXY,0.09528957,326,52375
171.80683,-2.9929249,1140,2,126,GALAXY,0.143476,326,52375
171.89604,-2.9477069,1140,2,127,QSO,1.379693,326,52375
171.85497,-2.9869548,1140,2,127,GALAXY,0.1439017,326,52375
171.99101,-3.0623544,1140,2,127,GALAXY,0.0696366,326,52375
171.80633,-2.8999239,1140,2,126,GALAXY,0.2267677,326,52375
171.64281,-2.6105393,1140,3,125,QSO,1.843114,326,52375
171.63244,-2.9184912,1140,2,125,GALAXY,0.09636451,326,52375
171.69165,-3.025451,1140,2,125,GALAXY,0.2215253,326,52375
171.60697,-2.7851683,1231,3,16,QSO,1.891442,326,52375
171.67903,-2.8506391,1140,2,125,STAR,2.615839e-05,326,52375
171.53145,-2.5014273,1140,3,124,GALAXY,0.3640478,326,52375
171.74636,-3.0408728,1140,2,126,QSO,1.743128,326,52375
171.58658,-2.694332,1231,3,16,STAR,6.780768e-05,326,52375
171.54939,-2.98783,1140,2,125,GALAXY,0.1192865,326,52375
171.74485,-2.6430978,1231,3,17,STAR,-0.0001404756,326,52375
171.64931,-2.8745637,1140,2,125,STAR,6.396063e-06,326,52375
171.70893,-2.8361383,1231,3,16,GALAXY,0.1421817,326,52375
171.59217,-2.3886523,1231,4,16,QSO,0.8692303,326,52375
171.61556,-2.4241698,1231,4,16,GALAXY,0.1199255,326,52375
171.52309,-2.3449671,1231,4,15,GALAXY,0.1197956,326,52375
171.65467,-2.4373017,1140,3,125,GALAXY,0.3585994,326,52375
171.60056,-2.3479942,1231,4,16,GALAXY,0.09617674,326,52375
171.75145,-2.4669723,1140,3,126,GALAXY,0.2231416,326,52375
171.74079,-2.676385,1231,3,17,STAR,0.0004056764,326,52375
171.32888,-3.3542871,1140,1,123,QSO,0.2604114,326,52375
171.47734,-3.1282938,1231,2,15,QSO,1.017203,326,52375
171.55321,-3.4311486,1140,1,125,GALAXY,0.1453306,326,52375
171.31654,-3.6141638,1231,1,14,STAR,1.481867e-05,326,52375
171.31486,-3.4747697,1140,1,123,STAR,5.315258e-05,326,52375
171.31268,-3.443983,1140,1,123,QSO,0.8308553,326,52375
171.33065,-3.5956013,1231,1,14,STAR,-5.153796e-05,326,52375
171.52301,-3.1783542,1231,2,15,STAR,-0.0001253775,326,52375
171.49161,-3.4456556,1140,1,124,GALAXY,0.08025117,326,52375
171.35435,-3.600693,1231,1,14,GALAXY,0.1977461,326,52375
171.50971,-3.2315008,1231,2,15,GALAXY,0.2361478,326,52375
171.55949,-3.1745471,1231,2,15,GALAXY,0.1329754,326,52375
171.37589,-3.1982762,1231,2,14,STAR,0.0001809011,326,52375
171.60499,-3.5164417,1231,1,16,GALAXY,0.06232633,326,52375
171.39734,-3.2522862,1231,2,14,QSO,1.044604,326,52375
171.40033,-3.13551,1231,2,14,QSO,1.18431,326,52375
171.47662,-3.3353172,1140,1,124,QSO,2.382164,326,52375
171.43283,-3.5975941,1231,1,15,STAR,4.859997e-05,326,52375
171.58791,-3.5146345,1231,1,16,GALAXY,0.06115061,326,52375
171.49941,-2.6543007,1231,3,15,QSO,1.179238,326,52375
171.42484,-2.9076936,1140,2,124,STAR,0.0001120969,326,52375
171.42332,-2.7551974,1231,3,15,QSO,1.670798,326,52375
171.27545,-3.0948035,1231,2,14,GALAXY,0.06206957,326,52375
171.24931,-2.8497573,1140,2,123,GALAXY,0.2313743,326,52375
171.37692,-2.6670739,1231,3,14,QSO,1.843999,326,52375
171.37394,-2.902692,1140,2,123,GALAXY,0.05145178,326,52375
171.33161,-3.0597704,1231,2,14,STAR,-0.00018674,326,52375
171.45443,-3.0776743,1231,2,15,GALAXY,0.3724042,326,52375
171.46405,-2.4511093,1140,3,124,QSO,1.394717,326,52375
171.41076,-3.0802227,1231,2,14,QSO,0.9265032,326,52375
171.44891,-2.4746528,1140,3,124,GALAXY,0.07386883,326,52375
171.33855,-2.5759207,1140,3,123,STAR,0.0002745453,326,52375
171.32643,-2.4515789,1140,3,123,GALAXY,0.2354485,326,52375
171.39066,-2.4829369,1140,3,123,GALAXY,0.1180772,326,52375
171.20967,-2.3906382,1231,4,13,STAR,0.0001490993,326,52375
171.20579,-2.6746573,1231,3,13,GALAXY,0.1192216,326,52375
171.4231,-2.8155695,1231,3,15,QSO,1.54633,326,52375
171.27752,-3.4620854,1140,1,123,STAR,0.000682314,326,52375
171.14687,-3.5572199,1231,1,13,GALAXY,0.08076069,326,52375
171.12762,-3.5441641,1231,1,13,GALAXY,0.07360259,326,52375
171.14342,-3.595747,1231,1,13,GALAXY,0.1162227,326,52375
171.1367,-3.2088454,1231,2,13,GALAXY,0.09458435,326,52375
171.06197,-3.5907103,1231,1,12,GALAXY,0.1984611,326,52375
171.28245,-3.5044627,1231,1,14,GALAXY,0.09693301,326,52375
171.28203,-3.6195001,1231,1,14,GALAXY,0.1165385,326,52375
171.14673,-3.3138801,1140,1,122,GALAXY,0.06762683,326,52375
171.19509,-3.6280917,1231,1,13,GALAXY,0.08046945,326,52375
171.19888,-3.2753765,1140,1,122,GALAXY,0.06813491,326,52375
171.07358,-3.1404367,1231,2,12,GALAXY,0.09440552,326,52375
171.22508,-3.3668423,1140,1,122,GALAXY,0.0678393,326,52375
171.21104,-3.1507278,1231,2,13,GALAXY,0.0462631,326,52375
171.12251,-3.1102884,1231,2,13,GALAXY,0.4103684,326,52375
171.1403,-3.2333386,1231,2,13,GALAXY,0.1218177,326,52375
171.08707,-3.184604,1231,2,12,GALAXY,0.09474774,326,52375
171.28505,-3.5737285,1231,1,14,QSO,0.09665092,326,52375
171.20403,-3.3228225,1140,1,122,GALAXY,0.1219475,326,52375
171.07732,-2.8872999,1140,2,121,QSO,0.90237,326,52375
171.03668,-2.8954107,1140,2,121,GALAXY,0.327854,326,52375
171.00429,-2.5049508,1140,3,121,GALAXY,0.3656437,326,52375
171.10033,-2.4379833,1140,3,121,GALAXY,0.1205111,326,52375
171.08659,-2.4678393,1140,3,121,GALAXY,0.02563657,326,52375
171.03738,-2.9408566,1140,2,121,STAR,0.0003130384,326,52375
171.01603,-2.7140443,1231,3,12,GALAXY,0.117614,326,52375
171.11314,-2.716157,1231,3,12,GALAXY,0.1427768,326,52375
171.18142,-2.7627591,1231,3,13,GALAXY,0.2322214,326,52375
171.0655,-2.9648657,1140,2,121,GALAXY,0.387639,326,52375
171.00431,-2.4755026,1140,3,121,GALAXY,0.1193131,326,52375
171.0575,-3.091022,1231,2,12,GALAXY,0.4109142,326,52375
171.1288,-2.5760584,1140,3,122,GALAXY,0.1171655,326,52375
171.15375,-2.7180726,1231,3,13,GALAXY,0.3170148,326,52375
171.10389,-2.8513713,1140,2,122,QSO,1.882629,326,52375
171.08833,-2.4483046,1140,3,121,STAR,-7.457116e-05,326,52375
170.99221,-2.3764277,1231,4,12,QSO,0.8298475,326,52375
174.32639,-1.7732465,5973,6,59,GALAXY,0.268254,327,52294
174.3561,-1.7873243,5973,6,59,GALAXY,0.04700417,327,52294
174.46313,-1.835028,5976,5,170,STAR,0.0004861646,327,52294
174.38832,-1.8347817,5973,6,58,GALAXY,0.09902485,327,52294
174.30002,-1.8316431,5973,6,58,STAR,0.0001892954,327,52294
174.30941,-1.8928298,5973,6,58,QSO,1.293633,327,52294
174.40661,-2.1313809,5976,5,168,GALAXY,0.1398296,327,52294
174.34966,-2.1922583,5976,5,167,GALAXY,0.04818907,327,52294
174.54299,-2.2621749,5973,5,56,GALAXY,0.1704341,327,52294
174.59693,-2.3357868,5973,5,56,GALAXY,0.1094461,327,52294
174.56336,-2.3287802,5973,5,56,GALAXY,0.1102358,327,52294
174.52794,-2.3658687,5973,5,56,GALAXY,0.3938309,327,52294
174.32269,-2.318323,5976,5,167,GALAXY,0.1106468,327,52294
174.30332,-2.3156906,5976,5,167,GALAXY,0.1094017,327,52294
174.47304,-2.427835,5973,5,55,GALAXY,0.2520158,327,52294
174.53425,-2.4823678,5973,5,55,GALAXY,0.07376616,327,52294
174.37366,-2.4729191,5973,5,55,GALAXY,0.1051785,327,52294
174.14335,-1.2000675,6793,1,90,STAR,0.0001796046,327,52294
174.29455,-1.6122913,5976,6,171,GALAXY,0.2693509,327,52294
174.16623,-1.4035235,1140,6,142,GALAXY,0.1806502,327,52294
174.40433,-1.6406597,5973,6,60,STAR,3.472466e-05,327,52294
174.30417,-1.4884468,5976,6,171,GALAXY,0.3476287,327,52294
174.44126,-1.3074459,5976,6,173,GALAXY,0.07743406,327,52294
174.24003,-1.6847122,5976,6,170,GALAXY,0.01935199,327,52294
174.30131,-1.5315455,5976,6,171,STAR,-0.0002687516,327,52294
174.39803,-1.4096238,5976,6,172,GALAXY,0.0994482,327,52294
174.49563,-1.6946409,5973,6,60,GALAXY,0.07875291,327,52294
174.19127,-1.3286525,1140,6,142,STAR,0.0001678949,327,52294
174.23137,-1.7490997,1140,5,142,GALAXY,0.04722658,327,52294
174.52605,-1.6298426,5973,6,60,GALAXY,0.341899,327,52294
174.14848,-1.6521721,5976,6,170,GALAXY,0.4008404,327,52294
174.33701,-1.4210194,5976,6,172,STAR,0.001298803,327,52294
174.44548,-1.7690274,5973,6,59,GALAXY,0.07755671,327,52294
174.76746,-1.7958163,5973,5,60,GALAXY,0.104883,327,52294
174.75127,-1.8033903,5973,5,60,GALAXY,0.1077938,327,52294
174.68314,-1.9078451,5973,5,59,GALAXY,0.3472354,327,52294
174.71106,-1.9283085,5973,5,59,GALAXY,0.3469502,327,52294
174.76813,-1.9805873,5973,5,59,GALAXY,0.3420386,327,52294
174.75233,-2.0277936,5973,5,59,QSO,1.908329,327,52294
174.63948,-2.0354901,5973,5,58,STAR,0.0003211979,327,52294
174.7118,-2.0734349,5973,5,58,GALAXY,0.2050328,327,52294
174.72459,-2.089513,5973,5,58,GALAXY,0.1051332,327,52294
174.7559,-2.1434422,5976,4,169,GALAXY,0.2044105,327,52294
174.6012,-2.259547,5973,5,57,GALAXY,0.1357246,327,52294
174.68891,-2.2849723,5976,4,168,GALAXY,0.1059752,327,52294
174.70097,-2.3463168,5976,4,168,QSO,1.837143,327,52294
174.676,-2.4559831,6781,4,35,STAR,0.0002280258,327,52294
174.62889,-2.4591457,6781,4,35,STAR,0.0003224853,327,52294
174.66668,-2.5352708,6781,4,34,GALAXY,0.4427063,327,52294
174.74414,-1.5267928,5976,5,173,STAR,0.0003851794,327,52294
174.66403,-1.5372032,5976,5,172,GALAXY,0.07686093,327,52294
174.71129,-1.5932986,5976,5,172,GALAXY,0.07628024,327,52294
174.90132,-1.6745703,5973,5,61,STAR,-2.949281e-06,327,52294
174.70807,-1.4581741,5976,5,173,GALAXY,0.0789746,327,52294
174.82954,-1.6050248,5973,5,61,GALAXY,0.1057434,327,52294
174.58929,-1.5848209,5976,5,172,GALAXY,0.1350335,327,52294
174.57943,-1.4444938,5973,6,61,GALAXY,0.2276341,327,52294
174.52736,-1.4764816,5973,6,61,GALAXY,0.0765058,327,52294
174.80048,-1.5196263,5976,5,173,GALAXY,0.13342,327,52294
174.53705,-1.591222,5973,6,60,GALAXY,0.07608529,327,52294
174.55786,-1.6020627,5976,5,172,GALAXY,0.07848172,327,52294
174.93478,-1.7274388,5973,5,61,GALAXY,0.1096104,327,52294
174.7955,-1.7084063,5973,5,61,QSO,1.712296,327,52294
174.90325,-1.7488133,5973,5,61,GALAXY,0.06382008,327,52294
174.6511,-1.6205776,5976,5,172,GALAXY,0.07575622,327,52294
174.54671,-1.7156692,5976,5,171,GALAXY,0.07688063,327,52294
174.75367,-1.7681942,5973,5,60,QSO,0.6550432,327,52294
174.76807,-1.4403307,5976,5,173,QSO,1.379646,327,52294
174.79788,-1.8066475,5973,5,60,GALAXY,0.1077629,327,52294
174.94288,-1.8752466,5976,4,171,GALAXY,0.05805653,327,52294
174.98726,-2.0616477,5976,4,170,GALAXY,0.1065485,327,52294
174.82908,-2.0753358,5976,4,170,GALAXY,0.186408,327,52294
174.9668,-2.127552,5976,4,170,GALAXY,0.1182046,327,52294
174.81606,-2.1915674,5976,4,169,GALAXY,0.1056568,327,52294
174.78092,-2.2229792,5976,4,169,GALAXY,0.3772165,327,52294
175.0911,-2.3291217,5973,4,58,GALAXY,0.1078054,327,52294
175.08004,-2.3503964,5973,4,58,GALAXY,0.2470636,327,52294
174.83894,-2.2904531,5976,4,168,GALAXY,0.145739,327,52294
174.77869,-2.3090474,5976,4,168,GALAXY,0.1454662,327,52294
174.86613,-2.341155,6781,4,36,GALAXY,0.346543,327,52294
175.06151,-2.4697934,5976,3,168,GALAXY,0.8747903,327,52294
175.14213,-2.4590244,5976,3,168,QSO,0.3464939,327,52294
174.98822,-2.5281352,5973,4,56,GALAXY,0.2151671,327,52294
174.96207,-2.5435262,5973,4,56,GALAXY,0.2169161,327,52294
174.79506,-2.5208936,5973,4,56,GALAXY,0.04773078,327,52294
175.95387,-3.5988217,1231,1,45,GALAXY,0.1746523,328,52282
175.9201,-3.4496259,5973,1,54,GALAXY,0.09720285,328,52282
176.14027,-3.351341,1140,1,155,GALAXY,0.1604318,328,52282
176.04001,-3.2423361,5973,1,56,GALAXY,0.05656424,328,52282
175.9596,-3.2085252,5973,1,56,GALAXY,0.1305772,328,52282
176.22542,-3.4733549,1140,1,156,GALAXY,0.1201363,328,52282
176.10821,-3.6204891,1231,1,46,STAR,0.0001018437,328,52282
175.9558,-3.4590218,1140,1,154,STAR,7.21824e-05,328,52282
175.92217,-3.2986928,5973,1,55,GALAXY,0.1183104,328,52282
176.04413,-3.668636,1231,1,45,GALAXY,0.004023523,328,52282
176.22735,-3.4501427,1140,1,156,GALAXY,0.1203668,328,52282
176.12459,-3.3663596,1140,1,155,GALAXY,0.1500696,328,52282
176.10817,-3.3773372,1140,1,155,GALAXY,0.2121184,328,52282
176.22916,-3.1901456,1231,2,47,GALAXY,0.09619797,328,52282
176.25232,-3.2720933,1231,2,47,GALAXY,0.09666372,328,52282
176.21944,-3.2389697,1231,2,47,STAR,0.0001607466,328,52282
176.03374,-3.4937163,1140,1,154,GALAXY,0.1253597,328,52282
176.09059,-3.1840864,1231,2,46,GALAXY,0.05694161,328,52282
176.10165,-3.3328426,1140,1,155,GALAXY,0.05759645,328,52282
176.40636,-3.0309373,1140,2,157,GALAXY,0.09547887,328,52282
176.40712,-2.9371493,1140,2,157,GALAXY,0.1056077,328,52282
176.41951,-3.0404927,1140,2,157,GALAXY,0.09608167,328,52282
176.45625,-3.0218397,1140,2,157,GALAXY,0.1070814,328,52282
176.4225,-2.9559021,1140,2,157,GALAXY,0.05732402,328,52282
176.40361,-2.8479696,1231,3,48,GALAXY,0.04366127,328,52282
176.46621,-2.9438884,1140,2,157,GALAXY,0.05774545,328,52282
176.43442,-2.9112427,1140,2,157,GALAXY,0.1091233,328,52282
176.42373,-2.7556486,1231,3,48,GALAXY,0.1514074,328,52282
176.56026,-2.7723863,1231,3,49,GALAXY,0.09540208,328,52282
176.53815,-2.8991129,1140,2,158,GALAXY,0.1305486,328,52282
176.52702,-2.6932888,1231,3,49,GALAXY,0.1111357,328,52282
176.58481,-2.7058432,1231,3,49,GALAXY,0.09470049,328,52282
176.51446,-2.6563501,1140,3,158,GALAXY,0.131921,328,52282
176.54389,-2.651638,1140,3,158,GALAXY,0.1121396,328,52282
176.41508,-2.5519798,5973,1,61,GALAXY,0.1330273,328,52282
176.58761,-2.6167053,1140,3,158,GALAXY,0.3226022,328,52282
176.49253,-2.662423,1140,3,157,GALAXY,0.112291,328,52282
176.59172,-2.5481128,1140,3,158,GALAXY,0.1280313,328,52282
175.5826,-3.4831548,5976,1,164,GALAXY,0.1047326,328,52282
175.78618,-3.6963368,5973,1,52,GALAXY,0.06225401,328,52282
175.47369,-3.2548532,5973,2,54,GALAXY,0.1244125,328,52282
175.877,-3.5993068,1231,1,44,GALAXY,0.0795679,328,52282
175.70006,-3.6529268,5973,1,52,GALAXY,0.0482345,328,52282
175.61519,-3.6599685,5973,1,52,GALAXY,0.06136493,328,52282
175.67403,-3.6572795,5973,1,52,GALAXY,0.1481928,328,52282
175.6137,-3.2642765,5976,1,165,QSO,1.606337,328,52282
175.77186,-3.6023915,5973,1,53,GALAXY,0.2064265,328,52282
175.82005,-3.2243312,6781,1,34,GALAXY,0.1183516,328,52282
176.84653,-2.8854176,1231,3,51,GALAXY,0.1218098,329,52056
177.0294,-2.9675828,1140,2,161,GALAXY,0.2397155,329,52056
176.77015,-2.7571209,1231,3,50,GALAXY,0.1342302,329,52056
176.99512,-3.0096699,1140,2,161,STAR,6.561339e-05,329,52056
176.80302,-2.8519199,1231,3,50,QSO,1.459534,329,52056
176.93079,-2.7201463,1231,3,51,GALAXY,0.1285993,329,52056
176.86147,-2.6164303,1140,3,160,GALAXY,0.09868389,329,52056
176.84664,-2.8346441,1231,3,51,GALAXY,0.1214118,329,52056
176.87737,-2.840275,1231,3,51,GALAXY,0.1532265,329,52056
176.75891,-2.8213708,1231,3,50,GALAXY,0.1594423,329,52056
176.80222,-2.6733017,1140,3,160,STAR,0.0001159304,329,52056
176.91169,-2.8209766,1231,3,51,GALAXY,0.1231073,329,52056
177.05655,-2.6108497,1140,3,161,GALAXY,0.1532494,329,52056
176.92329,-2.5492739,1140,3,160,GALAXY,0.02835009,329,52056
177.01883,-2.5791208,1140,3,161,STAR,-4.750025e-05,329,52056
177.02214,-2.5509946,1140,3,161,QSO,0.5659048,329,52056
177.06139,-2.576618,1140,3,161,GALAXY,0.08589908,329,52056
176.92072,-2.5919938,1140,3,160,GALAXY,0.1746371,329,52056
176.78252,-3.1245672,1231,2,50,GALAXY,0.2095506,329,52056
177.07225,-3.14873,1231,2,52,GALAXY,0.1006991,329,52056
176.83052,-3.143585,1231,2,51,GALAXY,0.107762,329,52056
176.94829,-3.1324913,1231,2,51,GALAXY,0.10761,329,52056
177.01457,-3.0622363,1140,2,161,GALAXY,0.07732639,329,52056
176.9351,-3.0950761,1140,2,160,GALAXY,0.1078048,329,52056
177.07519,-3.117037,1231,2,52,GALAXY,0.05886507,329,52056
176.88461,-3.1078792,1231,2,51,GALAXY,0.1238351,329,52056
176.90045,-3.1090551,1231,2,51,QSO,1.116132,329,52056
176.98293,-3.1508969,1231,2,52,GALAXY,0.09198362,329,52056
176.8001,-3.085338,1140,2,160,GALAXY,0.1075122,329,52056
176.93759,-3.0052687,1140,2,160,GALAXY,0.1299958,329,52056
176.86847,-3.1332656,1231,2,51,GALAXY,0.1087069,329,52056
176.78723,-3.0571279,1140,2,159,GALAXY,0.109433,329,52056
176.87042,-3.0414784,1140,2,160,GALAXY,0.0179398,329,52056
176.79262,-3.0292635,1140,2,159,GALAXY,0.1082221,329,52056
176.73504,-3.0552147,1140,2,159,GALAXY,0.1096068,329,52056
176.74429,-3.0422853,1140,2,159,GALAXY,0.1079067,329,52056
176.92258,-2.960132,1140,2,160,GALAXY,0.223829,329,52056
176.72799,-3.6391852,1231,1,50,QSO,1.231778,329,52056
176.78063,-3.4636775,1140,1,159,QSO,2.226407,329,52056
176.71168,-3.4615665,1140,1,159,GALAXY,0.05786608,329,52056
176.59127,-3.6483811,1231,1,49,GALAXY,0.174099,329,52056
176.6727,-3.5104991,1140,1,159,GALAXY,0.2112005,329,52056
176.64774,-3.6234095,1231,1,49,GALAXY,0.04795346,329,52056
176.64154,-3.6486394,1231,1,49,STAR,0.0001876539,329,52056
176.67835,-3.7066677,1231,1,50,GALAXY,0.04846348,329,52056
176.59173,-3.4787031,1140,1,158,GALAXY,0.159103,329,52056
176.6273,-3.4736556,1140,1,158,GALAXY,0.131288,329,52056
176.75779,-3.2658081,1231,2,50,GALAXY,0.1706851,329,52056
176.83766,-3.2255241,1231,2,51,GALAXY,0.09187142,329,52056
176.73769,-3.3663789,1140,1,159,GALAXY,0.09156051,329,52056
176.79641,-3.4632637,1140,1,160,GALAXY,0.1635276,329,52056
176.80786,-3.4418154,1140,1,160,GALAXY,0.01897908,329,52056
176.76053,-3.3320768,1140,1,159,GALAXY,0.1312591,329,52056
176.81613,-3.1967976,1231,2,51,QSO,1.62864,329,52056
176.8229,-3.3549546,1140,1,160,GALAXY,0.09568204,329,52056
176.62537,-3.2160877,1231,2,49,GALAXY,0.09237255,329,52056
176.73225,-3.1446133,1231,2,50,GALAXY,0.06281523,329,52056
176.56279,-3.0711459,1140,2,158,GALAXY,0.09597174,329,52056
176.71238,-2.9807656,1140,2,159,GALAXY,0.1099225,329,52056
176.70991,-3.1499497,1231,2,50,GALAXY,0.1700035,329,52056
176.68645,-2.9831206,1140,2,159,GALAXY,0.1099541,329,52056
